nu,[0]N-N-Diethylaniline-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
2700.373007,0.9603216486116981
2700.49201,0.9600268751156211
2700.611012,0.9606914436273865
2700.730015,0.960202576109918
2700.849017,0.9604753123682487
2700.968019,0.9604224876787607
2701.087022,0.9610383158452042
2701.206024,0.9603494983433271
2701.325027,0.961839194281862
2701.444029,0.961664155477517
2701.563031,0.9603552604576034
2701.682034,0.9606193944709915
2701.801036,0.9609499043871358
2701.920038,0.9612459225421428
2702.039041,0.9607903999422428
2702.158043,0.9600921591627615
2702.277046,0.9601142415363685
2702.396048,0.9599529558921639
2702.51505,0.9608672662488494
2702.634053,0.9594740588619199
2702.753055,0.9606904829364231
2702.872057,0.9607375579234148
2702.99106,0.9607317935153604
2703.110062,0.9617709061233263
2703.229065,0.9617824474434475
2703.348067,0.9618449653343408
2703.467069,0.9604868381411517
2703.586072,0.9606078671074222
2703.705074,0.9606962470966132
2703.824076,0.9604868381411517
2703.943079,0.9600153548622414
2704.062081,0.9606530167381843
2704.181084,0.9607538906007268
2704.300086,0.9603610226064526
2704.419088,0.9603082042027287
2704.538091,0.9610921354978277
2704.657093,0.9608374798252877
2704.776096,0.9608970535958046
2704.895098,0.9608768749695554
2705.0141,0.9604272898032045
2705.133103,0.9617237805035134
2705.252105,0.9606117095465755
2705.371107,0.9609258809398205
2705.49011,0.961069069563368
2705.609112,0.9603206882905296
2705.728115,0.9613122507990968
2705.847117,0.9609883431520815
2705.966119,0.9620190750295184
2706.085122,0.9611382690275274
2706.204124,0.9611046297768018
2706.323126,0.9605713647020222
2706.442129,0.9610056410979393
2706.561131,0.9616612704893781
2706.680134,0.9599183982077938
2706.799136,0.9613295545753446
2706.918138,0.961397811396808
2707.037141,0.9603898338692975
2707.156143,0.96097200648911
2707.275146,0.9606962470966132
2707.394148,0.9598636844184538
2707.51315,0.9618488127218969
2707.632153,0.960693365012195
2707.751155,0.9617064696312626
2707.870157,0.9612641863881771
2707.98916,0.9623260080676697
2708.108162,0.9615160706004018
2708.227165,0.9607769489708006
2708.346167,0.9610594589207258
2708.465169,0.9611430747308868
2708.584172,0.9613382065802698
2708.703174,0.9611421135882927
2708.822176,0.9611286576928939
2708.941179,0.9611613366227941
2709.060181,0.96145838136686
2709.179184,0.9612737990781044
2709.298186,0.9612478450359104
2709.417188,0.9611872883292294
2709.536191,0.9617372447306898
2709.655193,0.9612382326055222
2709.774195,0.9609787333166993
2709.893198,0.9618151486025772
2710.0122,0.9613660857925073
2710.131203,0.9620739116796247
2710.250205,0.9621980272195116
2710.369207,0.9615266473353503
2710.48821,0.9609623968170935
2710.607212,0.9615468396069624
2710.726215,0.9616756955166229
2710.845217,0.9610402379237579
2710.964219,0.9615545320124489
2711.083222,0.9621258650735846
2711.202224,0.961517993634466
2711.321226,0.9621605022281922
2711.440229,0.9621297135847419
2711.559231,0.9604455380950689
2711.678234,0.9617218570578758
2711.797236,0.9617959124919669
2711.916238,0.9630046871096096
2712.035241,0.9624193582178613
2712.154243,0.9617266656791826
2712.273245,0.9616631938138425
2712.392248,0.9626099361173779
2712.51125,0.9635470113984146
2712.630253,0.9618209195107815
2712.749255,0.9625608442624888
2712.868257,0.9624116588937929
2712.98726,0.9631241070946972
2713.106262,0.9623452547802974
2713.225265,0.9620633289248016
2713.344267,0.9622163091557067
2713.463269,0.9632011601053442
2713.582272,0.96194981214961
2713.701274,0.9615968413426559
2713.820276,0.9628689130210253
2713.939279,0.96305091244399
2714.058281,0.9626099361173779
2714.177284,0.9626840599361893
2714.296286,0.963113512787788
2714.415288,0.9630528385477409
2714.534291,0.9622624966470371
2714.653293,0.9632030865095907
2714.772295,0.9627196799053723
2714.891298,0.9632213875420936
2715.0103,0.9637599788199669
2715.129303,0.963349504506226
2715.248305,0.9633880392570962
2715.367307,0.9624703677955887
2715.48631,0.9632714763565438
2715.605312,0.9636472254986429
2715.724314,0.9636414436326355
2715.843317,0.9634631864548608
2715.962319,0.963808168023628
2716.081322,0.9624511185807255
2716.200324,0.9641378467889475
2716.319326,0.9638072042159419
2716.438329,0.9629892791578798
2716.557331,0.9632059761231847
2716.676334,0.9635287041791172
2716.795336,0.964563125346411
2716.914338,0.9641349543797458
2717.033341,0.9640510782873777
2717.152343,0.964092533375022
2717.271345,0.9652182861104293
2717.390348,0.9630220213499853
2717.50935,0.9642294442352023
2717.628353,0.9648727998097395
2717.747355,0.9648747295572688
2717.866357,0.9636057895588256
2717.98536,0.9641561655820645
2718.104362,0.9648042962728574
2718.223364,0.9642226946527163
2718.342367,0.9645264726440536
2718.461369,0.9638621427923167
2718.580372,0.9644088075921051
2718.699374,0.9650165765680137
2718.818376,0.9641224207068079
2718.937379,0.9640289053675666
2719.056381,0.963913228839653
2719.175384,0.9637349213862656
2719.294386,0.9647396565504619
2719.413388,0.9649326237778515
2719.532391,0.9644300248192608
2719.651393,0.9644724606739348
2719.770395,0.9649403432697197
2719.889398,0.964759916295976
2720.0084,0.9643451587112403
2720.127403,0.9639190123363766
2720.246405,0.9642468005214047
2720.365407,0.9640173370901121
2720.48441,0.9651236993532173
2720.603412,0.9649229744998602
2720.722414,0.9638158785198141
2720.841417,0.9639739572859959
2720.960419,0.9641976251885597
2721.079422,0.9642554787816614
2721.198424,0.9646624804650225
2721.317426,0.9636134984359775
2721.436429,0.9636905905994978
2721.555431,0.9651709915731355
2721.674433,0.9642072672130216
2721.793436,0.9645766293246935
2721.912438,0.9635913355803872
2722.031441,0.9641879832605176
2722.150443,0.9635971171457455
2722.269445,0.9641870190730164
2722.388448,0.9646219654916633
2722.50745,0.9646267886135486
2722.626453,0.9638370827023867
2722.745455,0.9634978717539049
2722.864457,0.9639710653684619
2722.98346,0.9641359185151822
2723.102462,0.9638843118765444
2723.221464,0.9640703595017549
2723.340467,0.9642429435419165
2723.459469,0.9636983001550607
2723.578472,0.963913228839653
2723.697474,0.9640934974680374
2723.816476,0.9641850907009066
2723.935479,0.9634063438037347
2724.054481,0.964098317947576
2724.173483,0.963515214871684
2724.292486,0.9637599788199669
2724.411488,0.9639257597930789
2724.530491,0.9633543212657905
2724.649493,0.9631433697694652
2724.768495,0.9627967005605499
2724.887498,0.9633071180605364
2725.0065,0.9633755152939918
2725.125503,0.9628005517550545
2725.244505,0.9626522918863871
2725.363507,0.963036466788646
2725.48251,0.962479030067879
2725.601512,0.9630615060622917
2725.720514,0.964528401698928
2725.839517,0.9627581894627545
2725.958519,0.9629526862605412
2726.077522,0.9619892529004379
2726.196524,0.9630008350985652
2726.315526,0.9626368895729357
2726.434529,0.961954621910695
2726.553531,0.9614766492496504
2726.672533,0.9631838226404998
2726.791536,0.9627572267050464
2726.910538,0.9617997596833112
2727.029541,0.9618536219779837
2727.148543,0.9622932895396135
2727.267545,0.962585871169788
2727.386548,0.9620835324668454
2727.50555,0.9618584312581168
2727.624552,0.9620575565621451
2727.743555,0.9621730103960241
2727.862557,0.9606924043193104
2727.98156,0.9615718401497979
2728.100562,0.9621479942229655
2728.219564,0.961774753214645
2728.338567,0.9615035709727316
2728.457569,0.9604128835019049
2728.576572,0.9606203550908663
2728.695574,0.9597024408643092
2728.814576,0.9607202648030106
2728.933579,0.9609268418661819
2729.052581,0.9600489559876779
2729.171583,0.9609662406743684
2729.290586,0.9601843324342874
2729.409588,0.9598627245552492
2729.528591,0.9604733914195449
2729.647593,0.9600969596355584
2729.766595,0.9609047408029822
2729.885598,0.9588659451010332
2730.0046,0.9591143235444344
2730.123602,0.9586185895974292
2730.242605,0.9589580006503586
2730.361607,0.9602505874389967
2730.48061,0.9585438202634825
2730.599612,0.9600239950393159
2730.718614,0.9591929741435955
2730.837617,0.9589359448699861
2730.956619,0.9599990347399302
2731.075622,0.9596813276428565
2731.194624,0.9591028142416078
2731.313626,0.9575589435296263
2731.432629,0.9583665060588035
2731.551631,0.9578472121538802
2731.670633,0.9584450953344165
2731.789636,0.9587528055948734
2731.908638,0.9581796428098809
2732.027641,0.9577016304421233
2732.146643,0.9580225142333555
2732.265645,0.9584470122265241
2732.384648,0.9576336360401917
2732.50365,0.9581537723087783
2732.622652,0.9587048691530147
2732.741655,0.957934380216273
2732.860657,0.957793574211876
2732.97966,0.9577648408356525
2733.098662,0.9582869649398027
2733.217664,0.9577590942638472
2733.336667,0.9582716324710236
2733.455669,0.9583051725651084
2733.574671,0.9575484104391796
2733.693674,0.9580991591002479
2733.812676,0.9571740821966384
2733.931679,0.9570487006045442
2734.050681,0.9575139393168878
2734.169683,0.9571846111694517
2734.288686,0.9568458277852946
2734.407688,0.9572966083206641
2734.526691,0.9565377730282254
2734.645693,0.9566114292724776
2734.764695,0.9571539817519676
2734.883698,0.9577083343770001
2735.0027,0.9579324643494284
2735.121702,0.9570707129777993
2735.240705,0.9564306467968271
2735.359707,0.9569807525589854
2735.47871,0.9563369211860709
2735.597712,0.9575321322545671
2735.716714,0.9573492610820594
2735.835717,0.9567951163002882
2735.954719,0.9567281429862405
2736.073721,0.9567597155359033
2736.192724,0.9569759676671848
2736.311726,0.9562833678179928
2736.430729,0.9565138598828152
2736.549731,0.9566630876844229
2736.668733,0.9565597736500112
2736.787736,0.9569836235055494
2736.906738,0.9566525644483362
2737.025741,0.9566573477231166
2737.144743,0.9572564027074384
2737.263745,0.9559372558888816
2737.382748,0.955602736393647
2737.50175,0.9561772262551308
2737.620752,0.9566946580872252
2737.739755,0.9562403360346634
2737.858757,0.9566162123415816
2737.97776,0.9563302268510528
2738.096762,0.9551871396021714
2738.215764,0.9557881413082027
2738.334767,0.9564096055540521
2738.453769,0.9557279285520219
2738.572771,0.9568534825825361
2738.691774,0.9566171689582722
2738.810776,0.9559429915296238
2738.929779,0.9569663979553568
2739.048781,0.9567654561114183
2739.167783,0.9556036919968612
2739.286786,0.955571202023666
2739.405788,0.9562527672398345
2739.52479,0.9568640080287343
2739.643793,0.9559554188692913
2739.762795,0.9553877499648387
2739.881798,0.9554345651115487
2740.0008,0.9559754941438772
2740.119802,0.9560701404027099
2740.238805,0.9566296050623032
2740.357807,0.9554288325213558
2740.47681,0.9556858774482967
2740.595812,0.9556084700272662
2740.714814,0.956557860532377
2740.833817,0.9568152092087053
2740.952819,0.9565301207566502
2741.071821,0.9560481510423593
2741.190824,0.9567970298924344
2741.309826,0.956992236396919
2741.428829,0.956396215913302
2741.547831,0.9557288842804283
2741.666833,0.9565999500042021
2741.785836,0.957165467668664
2741.904838,0.9566085594424945
2742.02384,0.9562527672398345
2742.142843,0.9565167294286991
2742.261845,0.9574153204600965
2742.380848,0.9566133424972493
2742.49985,0.956859223720655
2742.618852,0.9563703935640757
2742.737855,0.9564469062560277
2742.856857,0.9561504536676136
2742.97586,0.9565865576986483
2743.094862,0.9576853496527928
2743.213864,0.9563005810735324
2743.332867,0.9573664935238504
2743.451869,0.9577035458472996
2743.570871,0.9573550051948583
2743.689874,0.9576135259449916
2743.808876,0.9576910957821292
2743.927879,0.9576824766010534
2744.046881,0.9580368846788471
2744.165883,0.957424894661172
2744.284886,0.9577418547553065
2744.403888,0.9569951073779346
2744.52289,0.9576049074620413
2744.641893,0.9573454316926738
2744.760895,0.9579094742461663
2744.879898,0.9582888815156491
2744.9989,0.9574861718152783
2745.117902,0.9569175939135747
2745.236905,0.9561093400820544
2745.355907,0.9574402135820376
2745.474909,0.9572114127137843
2745.593912,0.9571999262457507
2745.712914,0.9573128825013357
2745.831917,0.9582965478573665
2745.950919,0.9581125725823695
2746.069921,0.9578127302749203
2746.188924,0.9582563002475623
2746.307926,0.9576987573415416
2746.426929,0.9581691028917796
2746.545931,0.958186350090856
2746.664933,0.957607780281073
2746.783936,0.9572822489792346
2746.902938,0.9583751313961719
2747.02194,0.9588525210717702
2747.140943,0.9579612027544329
2747.259945,0.9577131229306434
2747.378948,0.9583847151954048
2747.49795,0.9581422745324975
2747.616952,0.9576834342840089
2747.735955,0.9584604305786235
2747.854957,0.958328172165244
2747.973959,0.9578203928074126
2748.092962,0.9577025881442326
2748.211964,0.9577974053938353
2748.330967,0.9579037268065632
2748.449969,0.958118321275051
2748.568971,0.9574201075486665
2748.687974,0.9584652228927572
2748.806976,0.9587834861755391
2748.925979,0.9571721678503883
2749.044981,0.9583636309635979
2749.163983,0.9567836348277816
2749.282986,0.9590049907436383
2749.401988,0.9582495924769378
2749.52099,0.9566114292724776
2749.639993,0.9586224240794565
2749.758995,0.957111867903282
2749.877998,0.9584518044735658
2749.997,0.9572315143645179
2750.116002,0.957593416272099
2750.235005,0.9578280554012054
2750.354007,0.9573684082587522
2750.473009,0.9571166534745854
2750.592012,0.9583435055386653
2750.711014,0.957175996546717
2750.830017,0.9571070823559064
2750.949019,0.9574047889494948
2751.068021,0.9578864846946602
2751.187024,0.9570132904577136
2751.306026,0.9580186821509628
2751.425029,0.9575235145041567
2751.544031,0.9570563570247747
2751.663033,0.9568324320374761
2751.782036,0.9577801651957004
2751.901038,0.9568534825825361
2752.02004,0.9574689372192975
2752.139043,0.9570888974940983
2752.258045,0.9568927143795684
2752.377048,0.9569061109713456
2752.49605,0.9574268095128762
2752.615052,0.9564583836877673
2752.734055,0.9561867880752024
2752.853057,0.9569405602114232
2752.972059,0.9562642423418919
2753.091062,0.9557193270393718
2753.210064,0.956679351095152
2753.329067,0.9560232941135737
2753.448069,0.9570592281981525
2753.567071,0.9555606907982556
2753.686074,0.9555922248213604
2753.805076,0.9559678463705151
2753.924078,0.9558846807856363
2754.043081,0.9560060858491544
2754.162083,0.9573349009508445
2754.281086,0.9555664241796005
2754.400088,0.9550935358491491
2754.51909,0.9553953930974108
2754.638093,0.9564756000936208
2754.757095,0.9562556360024395
2754.876098,0.9562604172925726
2754.9951,0.9563761318036518
2755.114102,0.956061535810167
2755.233105,0.95556833531436
2755.352107,0.9548461986549135
2755.471109,0.9550047162804892
2755.590112,0.9542734627736671
2755.709114,0.9541837652840144
2755.828117,0.9546733871328715
2755.947119,0.9537315893534314
2756.066121,0.9540749945348225
2756.185124,0.9549856163771632
2756.304126,0.9537811846855452
2756.423128,0.9535065352557721
2756.542131,0.9545187425707038
2756.661133,0.9540120276631128
2756.780136,0.9538651211229466
2756.899138,0.9544271131696986
2757.01814,0.9542973199084493
2757.137143,0.9536505256135941
2757.256145,0.9533825874629699
2757.375148,0.9530213239260861
2757.49415,0.9533120397617948
2757.613152,0.953745895434567
2757.732155,0.9529917807229663
2757.851157,0.9529860627894358
2757.970159,0.9523487283255784
2758.089162,0.9529336499973474
2758.208164,0.9524696842946172
2758.327167,0.9527726178181003
2758.446169,0.9524792090390838
2758.565171,0.9540549591703094
2758.684174,0.9520145125802307
2758.803176,0.9522554027232316
2758.922178,0.9534979537355717
2759.041181,0.9516861242236392
2759.160183,0.9527888150902796
2759.279186,0.9520202246844425
2759.398188,0.9529365088025856
2759.51719,0.9509612156222341
2759.636193,0.9515034180281443
2759.755195,0.9506008696113957
2759.874197,0.9510211280660404
2759.9932,0.9509964018381531
2760.112202,0.9496089601703428
2760.231205,0.9497856038642887
2760.350207,0.9507776978176568
2760.469209,0.95056854973127
2760.588212,0.9503746535252102
2760.707214,0.9502872230789481
2760.826217,0.9502454113609972
2760.945219,0.9496175066894436
2761.064221,0.9504839528949589
2761.183224,0.9495871194154285
2761.302226,0.9494921654512642
2761.421228,0.9490023538761457
2761.540231,0.9486740558605365
2761.659233,0.948615239892387
2761.778236,0.9488239582033358
2761.897238,0.9480225406052751
2762.01624,0.9487793645252598
2762.135243,0.9493810813664522
2762.254245,0.9485839361059859
2762.373247,0.9479571293066891
2762.49225,0.9489719862867058
2762.611252,0.9475723368303489
2762.730255,0.9475619135919717
2762.849257,0.9484046706831779
2762.968259,0.9470863568860686
2763.087262,0.9472161166052998
2763.206264,0.9481552730520143
2763.325267,0.9480102163923548
2763.444269,0.9467928056182312
2763.563271,0.9470617329609019
2763.682274,0.9456497704412905
2763.801276,0.9464444499671348
2763.920278,0.945354773734792
2764.039281,0.9470475271414515
2764.158283,0.9458739159970843
2764.277286,0.9465703354501795
2764.396288,0.9457651467510961
2764.51529,0.945328304171703
2764.634293,0.9460489188588093
2764.753295,0.9453443748894746
2764.872297,0.9469263128158597
2764.9913,0.9456961084153132
2765.110302,0.9460413504977319
2765.229305,0.9456998912073125
2765.348307,0.9455542646376002
2765.467309,0.9449124512122277
2765.586312,0.9454549866519987
2765.705314,0.9447282112482216
2765.824316,0.9444202800468676
2765.943319,0.9454568775638629
2766.062321,0.9444505019793775
2766.181324,0.9450957820102752
2766.300326,0.9446139060502645
2766.419328,0.9447187640133453
2766.538331,0.9442276379598991
2766.657333,0.9436188075023448
2766.776336,0.9440775177003403
2766.895338,0.944646968115559
2767.01434,0.9443201768027484
2767.133343,0.9438962722170651
2767.252345,0.9442899590405774
2767.371347,0.9431490023274067
2767.49035,0.9440369232398663
2767.609352,0.9432008769490737
2767.728355,0.9437414859212446
2767.847357,0.9431310826665998
2767.966359,0.9441020640349015
2768.085362,0.943968011059795
2768.204364,0.942323165570678
2768.323366,0.9423665134332874
2768.442369,0.9427576766971254
2768.561371,0.9431424003074975
2768.680374,0.9420772513176701
2768.799376,0.9431357983338022
2768.918378,0.9422864156838482
2769.037381,0.9423815914181258
2769.156383,0.9416505869695942
2769.275386,0.9415592512925102
2769.394388,0.9433263310082179
2769.51339,0.9415931480356944
2769.632393,0.9417683006499171
2769.751395,0.9415978560132044
2769.870397,0.941312595082046
2769.9894,0.9414989934286996
2770.108402,0.9416713035103886
2770.227405,0.9414594513013661
2770.346407,0.9407696143796808
2770.465409,0.9411968207531182
2770.584412,0.9413163603399568
2770.703414,0.9407536214321768
2770.822416,0.9410076592035194
2770.941419,0.9409690786803981
2771.060421,0.9412015267489868
2771.179424,0.940732925080166
2771.298426,0.9402495126043241
2771.417428,0.9413389522037063
2771.536431,0.940212843588383
2771.655433,0.9397682280732245
2771.774435,0.9397146628108487
2771.893438,0.9398368336579471
2772.01244,0.9401498514381231
2772.131443,0.9395502271333983
2772.250445,0.939359517794943
2772.369447,0.939141611664903
2772.48845,0.9395323758486704
2772.607452,0.938299579347193
2772.726455,0.9385792342883551
2772.845457,0.9387970099317079
2772.964459,0.939390517170517
2773.083462,0.9390505193466203
2773.202464,0.9385820500302816
2773.321466,0.9388843221135851
2773.440469,0.9385707871132589
2773.559471,0.9382695542410581
2773.678474,0.939087143031032
2773.797476,0.9388082755634207
2773.916478,0.9383746463161795
2774.035481,0.9380565912244623
2774.154483,0.9379384035399485
2774.273485,0.9377517723680615
2774.392488,0.9374470525616926
2774.51149,0.9373711224256471
2774.630493,0.9373064460495604
2774.749495,0.937337377672649
2774.868497,0.9373823709466073
2774.9875,0.9377498968663923
2775.106502,0.9373898700355711
2775.225505,0.936866952395681
2775.344507,0.9365906174061391
2775.463509,0.9369016171142129
2775.582512,0.9369231660992189
2775.701514,0.9361898423938599
2775.820516,0.9358977967245266
2775.939519,0.9362048215511711
2776.058521,0.9361130779741679
2776.177524,0.9361617571198694
2776.296526,0.9361954595497657
2776.415528,0.9350726987894935
2776.534531,0.9354374482635456
2776.653533,0.9354187397016666
2776.772535,0.9354299647938934
2776.891538,0.935189590182402
2777.01054,0.934414639273674
2777.129543,0.9340923218260813
2777.248545,0.9353953545254899
2777.367547,0.9346716386352668
2777.48655,0.9340054552795084
2777.605552,0.9340941900125931
2777.724554,0.933928869972216
2777.843557,0.9327668520353627
2777.962559,0.9336683401630922
2778.081562,0.9323499984262255
2778.200564,0.9325458124856516
2778.319566,0.9332408179733521
2778.438569,0.9332370850175462
2778.557571,0.9337000854263241
2778.676574,0.9327724486532648
2778.795576,0.9326791760721063
2778.914578,0.9325579356600144
2779.033581,0.9317096939470789
2779.152583,0.932031189246241
2779.271585,0.93196967721767
2779.390588,0.9314348801243963
2779.50959,0.9318653024589172
2779.628593,0.9320265291019451
2779.747595,0.9318792805432894
2779.866597,0.9312514055258532
2779.9856,0.9314721382647592
2780.104602,0.9313640937634227
2780.223604,0.9304797180193383
2780.342607,0.9308799103332678
2780.461609,0.9317450995881519
2780.580612,0.9304601781504293
2780.699614,0.9300741172896662
2780.818616,0.9293972697346825
2780.937619,0.9304685523297164
2781.056621,0.9293452249448451
2781.175624,0.9285890457384305
2781.294626,0.9291528703926645
2781.413628,0.9285649027371016
2781.532631,0.9284293421574651
2781.651633,0.9285017624705089
2781.770635,0.9281508551299607
2781.889638,0.9274624226354952
2782.00864,0.9271248877487321
2782.127643,0.927902144029562
2782.246645,0.9283987044946982
2782.365647,0.9277592581018802
2782.48465,0.9275672318108599
2782.603652,0.9268143529288227
2782.722654,0.9263492088845757
2782.841657,0.9257787534902029
2782.960659,0.9269802675469123
2783.079662,0.9259861511586563
2783.198664,0.925497359523192
2783.317666,0.9244567604404631
2783.436669,0.9255926906606922
2783.555671,0.925321531729052
2783.674673,0.9251420367634712
2783.793676,0.9253400383447521
2783.912678,0.9251642404387965
2784.031681,0.9243837312410796
2784.150683,0.9244539870743418
2784.269685,0.9241175470588443
2784.388688,0.92414065028631
2784.50769,0.9235521601460864
2784.626693,0.9245251727719608
2784.745695,0.9234496515456428
2784.864697,0.9233314575548218
2784.9837,0.9226512129715234
2785.102702,0.9224113548390593
2785.221704,0.9224989880802821
2785.340707,0.9220258674652105
2785.459709,0.9220738140569193
2785.578712,0.9218285750406153
2785.697714,0.9229363562486992
2785.816716,0.9212498484346642
2785.935719,0.9219917531392332
2786.054721,0.9219060118932211
2786.173723,0.9218248877336898
2786.292726,0.9221918470590695
2786.411728,0.9207165991629819
2786.530731,0.921600911500185
2786.649733,0.920417414888332
2786.768735,0.9209652262078966
2786.887738,0.9195204452525702
2787.00674,0.9200447213108459
2787.125743,0.9205002561834743
2787.244745,0.9187887982123031
2787.363747,0.9193108184894117
2787.48275,0.9200309207435308
2787.601752,0.9185802568254517
2787.720754,0.9190856149274446
2787.839757,0.9187152980484918
2787.958759,0.9183074789986869
2788.077762,0.9190571237149979
2788.196764,0.9181651523700408
2788.315766,0.9186188380064375
2788.434769,0.917992553546193
2788.553771,0.9181385259667069
2788.672773,0.9170951957083333
2788.791776,0.9177970419550114
2788.910778,0.9177695084567573
2789.029781,0.917350183614417
2789.148783,0.9166688455764169
2789.267785,0.9173373408017462
2789.386788,0.9161519901144529
2789.50579,0.9158295613647217
2789.624792,0.916597348194896
2789.743795,0.9160713722865592
2789.862797,0.9153772532907002
2789.9818,0.9159806857097625
2790.100802,0.9148071508672444
2790.219804,0.9147760479528674
2790.338807,0.9150066005653607
2790.457809,0.9153269089262519
2790.576812,0.9146123176945792
2790.695814,0.9142456316806431
2790.814816,0.9137548135728872
2790.933819,0.9140353793652997
2791.052821,0.9128351256162228
2791.171823,0.9145729902104652
2791.290826,0.9144129539407605
2791.409828,0.9147568378575671
2791.528831,0.9129428465164537
2791.647833,0.9123414153739267
2791.766835,0.9134999115403873
2791.885838,0.9119464570557165
2792.00484,0.9124408660081635
2792.123842,0.9110695864064358
2792.242845,0.9119957034940394
2792.361847,0.9118415892431699
2792.48085,0.9109921487827368
2792.599852,0.9112572860736374
2792.718854,0.9109666413596765
2792.837857,0.9109119850009021
2792.956859,0.9102818519584598
2793.075862,0.9104693893356499
2793.194864,0.90945296280766
2793.313866,0.9103310085056804
2793.432869,0.9093456536894111
2793.551871,0.9105058088396086
2793.670873,0.9095193552972413
2793.789876,0.9091756219506343
2793.908878,0.9082578181414087
2794.027881,0.9086620828126998
2794.146883,0.907807433968119
2794.265885,0.9085421473336843
2794.384888,0.9079399835293609
2794.50389,0.9078128808290634
2794.622892,0.9075741574349078
2794.741895,0.9078092495848026
2794.860897,0.9067295990972445
2794.9799,0.9067178116890746
2795.098902,0.9062700037077783
2795.217904,0.906201129804738
2795.336907,0.9053859156892926
2795.455909,0.9056367423258239
2795.574911,0.9054918520385838
2795.693914,0.9042313800112847
2795.812916,0.9041409613942897
2795.931919,0.9042765927105932
2796.050921,0.9042132955645295
2796.169923,0.9044393771474409
2796.288926,0.903074704275266
2796.407928,0.9036347841987518
2796.526931,0.9029844013200615
2796.645933,0.9037974530996694
2796.764935,0.9020999100782651
2796.883938,0.9029031363809198
2797.00294,0.901513735664037
2797.121942,0.9012433221073994
2797.240945,0.9004775907655319
2797.359947,0.900036464830737
2797.47895,0.9009009147065251
2797.597952,0.9002524995054203
2797.716954,0.8989480793143213
2797.835957,0.8993796779677823
2797.954959,0.8987772954042368
2798.073961,0.8983909042472654
2798.192964,0.8987683076762215
2798.311966,0.8976365727512807
2798.430969,0.8975916920446702
2798.549971,0.8971071233762815
2798.668973,0.8965152280218059
2798.787976,0.8963359429053108
2798.906978,0.8963807608228948
2799.025981,0.8951983188020328
2799.144983,0.8951804150146953
2799.263985,0.8948492595286827
2799.382988,0.8935616039294997
2799.50199,0.8939727368206226
2799.620992,0.8934990568063994
2799.739995,0.892838112084071
2799.858997,0.8922847240226048
2799.978,0.8923114929658578
2800.097002,0.8914374560507916
2800.216004,0.8915890133003215
2800.335007,0.8904752232974726
2800.454009,0.8895851931634113
2800.573011,0.88912272911404
2800.692014,0.8899232997730007
2800.811016,0.8885005609879095
2800.930019,0.8882162862947701
2801.049021,0.8875681250134264
2801.168023,0.8859276418969138
2801.287026,0.88617573636825
2801.406028,0.8857327592535733
2801.525031,0.886787408629006
2801.644033,0.8853785369990457
2801.763035,0.8847059049434836
2801.882038,0.8836625676657061
2802.00104,0.8830000692079331
2802.120042,0.8830000692079331
2802.239045,0.8826557663243683
2802.358047,0.8821175104916298
2802.47705,0.8822498380425218
2802.596052,0.8805575434761367
2802.715054,0.8800381677563893
2802.834057,0.8798357822530305
2802.953059,0.8791849446137896
2803.072061,0.8778583771579108
2803.191064,0.8780427467752463
2803.310066,0.8765250460130116
2803.429069,0.875981768917786
2803.548071,0.8758416230467279
2803.667073,0.8753600426008147
2803.786076,0.8747999914090479
2803.905078,0.8741703621089814
2804.02408,0.8732791629284792
2804.143083,0.8716127916184776
2804.262085,0.8711074027762709
2804.381088,0.871604075534142
2804.50009,0.8700365993499648
2804.619092,0.8699930986075249
2804.738095,0.8683503645238666
2804.857097,0.8676039042343074
2804.9761,0.8673436621013089
2805.095102,0.8669794542522284
2805.214104,0.8664074365990119
2805.333107,0.8656107083085502
2805.452109,0.865905065987345
2805.571111,0.8641577031846428
2805.690114,0.8638984947568956
2805.809116,0.8626208706596963
2805.928119,0.8619310499282515
2806.047121,0.8612934568898244
2806.166123,0.8587649728194185
2806.285126,0.860363762081946
2806.404128,0.8583442810606353
2806.52313,0.8582756162647789
2806.642133,0.8579409540378118
2806.761135,0.8563552305193579
2806.880138,0.8556704202955552
2806.99914,0.8543622455613668
2807.118142,0.8529963589691315
2807.237145,0.8535680580274391
2807.356147,0.851573043848569
2807.47515,0.8515900754797617
2807.594152,0.8497356311939092
2807.713154,0.849149515841436
2807.832157,0.8485722904495395
2807.951159,0.8476987109610448
2808.070161,0.8473342788738456
2808.189164,0.8461319180760478
2808.308166,0.8457512443709211
2808.427169,0.8439179540100761
2808.546171,0.8440276704755132
2808.665173,0.8421475858438398
2808.784176,0.8419623337534312
2808.903178,0.8423328786941916
2809.02218,0.8403557205000429
2809.141183,0.8392555752586509
2809.260185,0.8390290068414439
2809.379188,0.8373861205425501
2809.49819,0.8376038692399952
2809.617192,0.8363149520023716
2809.736195,0.8351198763037836
2809.855197,0.8338097668030521
2809.974199,0.8326265971834337
2810.093202,0.8320855657495292
2810.212204,0.8310128674088985
2810.331207,0.830572547284312
2810.450209,0.8291617734514479
2810.569211,0.8287970225222183
2810.688214,0.8271658995714748
2810.807216,0.8265870860501421
2810.926219,0.8250428125449698
2811.045221,0.8241027996478233
2811.164223,0.8239462349900037
2811.283226,0.8229334041396317
2811.402228,0.8218478486703996
2811.52123,0.821108518355143
2811.640233,0.8198859776817756
