nu,[0](Z)-HFC-1234ze-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
692.926589,1.0
692.986854,1.0
693.047119,1.0
693.107384,1.0
693.167649,1.0
693.227914,1.0
693.288179,1.0
693.348444,1.0
693.408709,1.0
693.468974,1.0
693.529239,1.0
693.589504,1.0
693.649769,1.0
693.710034,1.0
693.770299,1.0
693.830564,1.0
693.890829,1.0
693.951094,1.0
694.011359,1.0
694.071624,1.0
694.131889,1.0
694.192154,1.0
694.252419,1.0
694.312684,1.0
694.372949,1.0
694.433214,1.0
694.493478,1.0
694.553743,1.0
694.614008,1.0
694.674273,1.0
694.734538,1.0
694.794803,1.0
694.855068,1.0
694.915333,1.0
694.975598,1.0
695.035863,1.0
695.096128,1.0
695.156393,1.0
695.216658,1.0
695.276923,1.0
695.337188,1.0
695.397453,1.0
695.457718,1.0
695.517983,1.0
695.578248,1.0
695.638513,1.0
695.698778,1.0
695.759043,1.0
695.819308,1.0
695.879573,1.0
695.939838,1.0
696.000103,1.0
696.060368,1.0
696.120633,1.0
696.180898,1.0
696.241163,1.0
696.301428,1.0
696.361693,1.0
696.421958,1.0
696.482223,1.0
696.542488,1.0
696.602753,1.0
696.663018,1.0
696.723283,1.0
696.783547,1.0
696.843812,1.0
696.904077,1.0
696.964342,1.0
697.024607,1.0
697.084872,1.0
697.145137,1.0
697.205402,1.0
697.265667,1.0
697.325932,1.0
697.386197,1.0
697.446462,1.0
697.506727,1.0
697.566992,1.0
697.627257,1.0
697.687522,1.0
697.747787,1.0
697.808052,1.0
697.868317,1.0
697.928582,1.0
697.988847,1.0
698.049112,1.0
698.109377,1.0
698.169642,1.0
698.229907,1.0
698.290172,1.0
698.350437,1.0
698.410702,1.0
698.470967,1.0
698.531232,1.0
698.591497,1.0
698.651762,1.0
698.712027,1.0
698.772292,1.0
698.832557,1.0
698.892822,1.0
698.953087,1.0
699.013352,1.0
699.073616,1.0
699.133881,1.0
699.194146,1.0
699.254411,1.0
699.314676,1.0
699.374941,1.0
699.435206,1.0
699.495471,1.0
699.555736,1.0
699.616001,1.0
699.676266,1.0
699.736531,1.0
699.796796,1.0
699.857061,1.0
699.917326,1.0
699.977591,1.0
700.037856,1.0
700.098121,1.0
700.158386,1.0
700.218651,1.0
700.278916,1.0
700.339181,1.0
700.399446,1.0
700.459711,1.0
700.519976,1.0
700.580241,1.0
700.640506,1.0
700.700771,1.0
700.761036,1.0
700.821301,1.0
700.881566,1.0
700.941831,1.0
701.002096,1.0
701.062361,1.0
701.122626,1.0
701.182891,1.0
701.243156,1.0
701.30342,1.0
701.363685,1.0
701.42395,1.0
701.484215,1.0
701.54448,1.0
701.604745,1.0
701.66501,1.0
701.725275,1.0
701.78554,1.0
701.845805,1.0
701.90607,1.0
701.966335,1.0
702.0266,1.0
702.086865,1.0
702.14713,1.0
702.207395,1.0
702.26766,1.0
702.327925,1.0
702.38819,1.0
702.448455,1.0
702.50872,1.0
702.568985,1.0
702.62925,1.0
702.689515,1.0
702.74978,1.0
702.810045,1.0
702.87031,1.0
702.930575,1.0
702.99084,1.0
703.051105,1.0
703.11137,1.0
703.171635,1.0
703.2319,1.0
703.292165,1.0
703.35243,1.0
703.412695,1.0
703.47296,1.0
703.533225,1.0
703.593489,1.0
703.653754,1.0
703.714019,1.0
703.774284,1.0
703.834549,1.0
703.894814,1.0
703.955079,1.0
704.015344,1.0
704.075609,1.0
704.135874,1.0
704.196139,1.0
704.256404,1.0
704.316669,1.0
704.376934,1.0
704.437199,1.0
704.497464,1.0
704.557729,1.0
704.617994,1.0
704.678259,1.0
704.738524,1.0
704.798789,1.0
704.859054,1.0
704.919319,1.0
704.979584,1.0
705.039849,1.0
705.100114,1.0
705.160379,1.0
705.220644,1.0
705.280909,1.0
705.341174,1.0
705.401439,1.0
705.461704,1.0
705.521969,1.0
705.582234,1.0
705.642499,1.0
705.702764,1.0
705.763029,1.0
705.823294,1.0
705.883558,1.0
705.943823,1.0
706.004088,1.0
706.064353,1.0
706.124618,1.0
706.184883,1.0
706.245148,1.0
706.305413,1.0
706.365678,1.0
706.425943,1.0
706.486208,1.0
706.546473,1.0
706.606738,1.0
706.667003,1.0
706.727268,1.0
706.787533,1.0
706.847798,1.0
706.908063,1.0
706.968328,1.0
707.028593,1.0
707.088858,1.0
707.149123,1.0
707.209388,1.0
707.269653,1.0
707.329918,1.0
707.390183,1.0
707.450448,1.0
707.510713,1.0
707.570978,1.0
707.631243,1.0
707.691508,1.0
707.751773,1.0
707.812038,1.0
707.872303,1.0
707.932568,1.0
707.992833,1.0
708.053098,1.0
708.113363,1.0
708.173627,1.0
708.233892,1.0
708.294157,1.0
708.354422,1.0
708.414687,1.0
708.474952,1.0
708.535217,1.0
708.595482,1.0
708.655747,1.0
708.716012,1.0
708.776277,1.0
708.836542,1.0
708.896807,1.0
708.957072,1.0
709.017337,1.0
709.077602,1.0
709.137867,1.0
709.198132,1.0
709.258397,1.0
709.318662,1.0
709.378927,1.0
709.439192,1.0
709.499457,1.0
709.559722,1.0
709.619987,1.0
709.680252,1.0
709.740517,1.0
709.800782,1.0
709.861047,1.0
709.921312,1.0
709.981577,1.0
710.041842,1.0
710.102107,1.0
710.162372,1.0
710.222637,1.0
710.282902,1.0
710.343167,1.0
710.403432,1.0
710.463696,1.0
710.523961,1.0
710.584226,1.0
710.644491,1.0
710.704756,1.0
710.765021,1.0
710.825286,1.0
710.885551,1.0
710.945816,1.0
711.006081,1.0
711.066346,1.0
711.126611,1.0
711.186876,1.0
711.247141,1.0
711.307406,1.0
711.367671,1.0
711.427936,1.0
711.488201,1.0
711.548466,1.0
711.608731,1.0
711.668996,1.0
711.729261,1.0
711.789526,1.0
711.849791,1.0
711.910056,1.0
711.970321,1.0
712.030586,1.0
712.090851,1.0
712.151116,1.0
712.211381,1.0
712.271646,1.0
712.331911,1.0
712.392176,1.0
712.452441,1.0
712.512706,1.0
712.572971,1.0
712.633236,1.0
712.6935,1.0
712.753765,1.0
712.81403,1.0
712.874295,1.0
712.93456,1.0
712.994825,1.0
713.05509,1.0
713.115355,1.0
713.17562,1.0
713.235885,1.0
713.29615,1.0
713.356415,1.0
713.41668,1.0
713.476945,1.0
713.53721,1.0
713.597475,1.0
713.65774,1.0
713.718005,1.0
713.77827,1.0
713.838535,1.0
713.8988,1.0
713.959065,1.0
714.01933,1.0
714.079595,1.0
714.13986,1.0
714.200125,1.0
714.26039,1.0
714.320655,1.0
714.38092,1.0
714.441185,1.0
714.50145,1.0
714.561715,1.0
714.62198,1.0
714.682245,1.0
714.74251,1.0
714.802775,1.0
714.86304,1.0
714.923305,1.0
714.983569,1.0
715.043834,1.0
715.104099,1.0
715.164364,1.0
715.224629,1.0
715.284894,1.0
715.345159,1.0
715.405424,1.0
715.465689,1.0
715.525954,1.0
715.586219,1.0
715.646484,1.0
715.706749,1.0
715.767014,1.0
715.827279,1.0
715.887544,1.0
715.947809,1.0
716.008074,1.0
716.068339,1.0
716.128604,1.0
716.188869,1.0
716.249134,1.0
716.309399,1.0
716.369664,1.0
716.429929,1.0
716.490194,1.0
716.550459,1.0
716.610724,1.0
716.670989,1.0
716.731254,1.0
716.791519,1.0
716.851784,1.0
716.912049,1.0
716.972314,1.0
717.032579,1.0
717.092844,1.0
717.153109,1.0
717.213374,1.0
717.273638,1.0
717.333903,1.0
717.394168,1.0
717.454433,1.0
717.514698,1.0
717.574963,1.0
717.635228,1.0
717.695493,1.0
717.755758,1.0
717.816023,1.0
717.876288,1.0
717.936553,1.0
717.996818,1.0
718.057083,1.0
718.117348,1.0
718.177613,1.0
718.237878,1.0
718.298143,1.0
718.358408,1.0
718.418673,1.0
718.478938,1.0
718.539203,1.0
718.599468,1.0
718.659733,1.0
718.719998,1.0
718.780263,1.0
718.840528,1.0
718.900793,1.0
718.961058,1.0
719.021323,1.0
719.081588,1.0
719.141853,1.0
719.202118,1.0
719.262383,1.0
719.322648,1.0
719.382913,1.0
719.443178,1.0
719.503443,1.0
719.563707,1.0
719.623972,1.0
719.684237,1.0
719.744502,1.0
719.804767,1.0
719.865032,1.0
719.925297,1.0
719.985562,1.0
720.045827,1.0
720.106092,1.0
720.166357,1.0
720.226622,1.0
720.286887,1.0
720.347152,1.0
720.407417,1.0
720.467682,1.0
720.527947,1.0
720.588212,1.0
720.648477,1.0
720.708742,1.0
720.769007,1.0
720.829272,1.0
720.889537,1.0
720.949802,1.0
721.010067,1.0
721.070332,1.0
721.130597,1.0
721.190862,1.0
721.251127,1.0
721.311392,1.0
721.371657,1.0
721.431922,1.0
721.492187,1.0
721.552452,1.0
721.612717,1.0
721.672982,1.0
721.733247,1.0
721.793511,1.0
721.853776,1.0
721.914041,1.0
721.974306,1.0
722.034571,1.0
722.094836,1.0
722.155101,1.0
722.215366,1.0
722.275631,1.0
722.335896,1.0
722.396161,1.0
722.456426,1.0
722.516691,1.0
722.576956,1.0
722.637221,1.0
722.697486,1.0
722.757751,1.0
722.818016,1.0
722.878281,1.0
722.938546,1.0
722.998811,1.0
723.059076,1.0
723.119341,1.0
723.179606,1.0
723.239871,1.0
723.300136,1.0
723.360401,1.0
723.420666,1.0
723.480931,1.0
723.541196,1.0
723.601461,1.0
723.661726,1.0
723.721991,1.0
723.782256,1.0
723.842521,1.0
723.902786,1.0
723.963051,1.0
724.023316,1.0
724.08358,1.0
724.143845,1.0
724.20411,1.0
724.264375,1.0
724.32464,1.0
724.384905,1.0
724.44517,1.0
724.505435,1.0
724.5657,1.0
724.625965,1.0
724.68623,1.0
724.746495,1.0
724.80676,1.0
724.867025,1.0
724.92729,1.0
724.987555,1.0
725.04782,1.0
725.108085,1.0
725.16835,1.0
725.228615,1.0
725.28888,1.0
725.349145,1.0
725.40941,1.0
725.469675,1.0
725.52994,1.0
725.590205,1.0
725.65047,1.0
725.710735,1.0
725.771,1.0
725.831265,1.0
725.89153,1.0
725.951795,1.0
726.01206,1.0
726.072325,1.0
726.13259,1.0
726.192855,1.0
726.25312,1.0
726.313385,1.0
726.373649,1.0
726.433914,1.0
726.494179,1.0
726.554444,1.0
726.614709,1.0
726.674974,1.0
726.735239,1.0
726.795504,1.0
726.855769,1.0
726.916034,1.0
726.976299,1.0
727.036564,1.0
727.096829,1.0
727.157094,1.0
727.217359,1.0
727.277624,1.0
727.337889,1.0
727.398154,1.0
727.458419,1.0
727.518684,1.0
727.578949,1.0
727.639214,1.0
727.699479,1.0
727.759744,1.0
727.820009,1.0
727.880274,1.0
727.940539,1.0
728.000804,1.0
728.061069,1.0
728.121334,1.0
728.181599,1.0
728.241864,1.0
728.302129,1.0
728.362394,1.0
728.422659,1.0
728.482924,1.0
728.543189,1.0
728.603454,1.0
728.663718,1.0
728.723983,1.0
728.784248,1.0
728.844513,1.0
728.904778,0.9267429909711179
728.965043,0.9267429909711179
729.025308,0.9311340752407201
729.085573,0.9333696140929604
729.145838,1.0
729.206103,1.0
729.266368,1.0
729.326633,1.0
729.386898,1.0
729.447163,1.0
729.507428,1.0
729.567693,0.9333696140929604
729.627958,0.9333696140929604
729.688223,1.0
729.748488,1.0
729.808753,0.9333696140929604
729.869018,1.0
729.929283,1.0
729.989548,1.0
730.049813,1.0
730.110078,0.9333696140929604
730.170343,1.0
730.230608,1.0
730.290873,1.0
730.351138,0.9267429909711179
730.411403,0.9245233237234642
730.471668,0.9289354740573559
730.531933,0.9311340752407201
730.592198,0.9311340752407201
730.652463,0.9311340752407201
730.712728,0.9289354740573559
730.772993,0.9289354740573559
730.833258,0.9311340752407201
730.893523,0.9333696140929604
730.953787,0.9289354740573559
731.014052,0.9245233237234642
731.074317,0.922340331899155
731.134582,0.922340331899155
731.194847,0.9157608767233256
731.255112,0.9135994884575886
731.315377,0.922340331899155
731.375642,0.9311340752407201
731.435907,0.9289354740573559
731.496172,0.922340331899155
731.556437,0.9289354740573559
731.616702,1.0
731.676967,0.9289354740573559
731.737232,0.9157608767233256
731.797497,0.9092592699556029
731.857762,0.9135994884575886
731.918027,0.9179595064091175
731.978292,0.9135994884575886
732.038557,0.9114422900799817
732.098822,0.9157608767233256
732.159087,0.9179595064091175
732.219352,0.9179595064091175
732.279617,0.9179595064091175
732.339882,0.9157608767233256
732.400147,0.9135994884575886
732.460412,0.9179595064091175
732.520677,0.922340331899155
732.580942,0.9201321297112037
732.641207,0.907113226849212
732.701472,0.9028038224982816
732.761737,0.9114422900799817
732.822002,0.9179595064091175
732.882267,0.907113226849212
732.942532,0.894249911328866
733.002797,0.8985166877785018
733.063062,0.9114422900799817
733.123327,0.9179595064091175
733.183591,0.9157608767233256
733.243856,0.9135994884575886
733.304121,0.9157608767233256
733.364386,0.9135994884575886
733.424651,0.9092592699556029
733.484916,0.9092592699556029
733.545181,0.9114422900799817
733.605446,0.9092592699556029
733.665711,0.9028038224982816
733.725976,0.8985166877785018
733.786241,0.8963986886173886
733.846506,0.8963986886173886
733.906771,0.9049405753814727
733.967036,0.9114422900799817
734.027301,0.9092592699556029
734.087566,0.9006396913204819
734.147831,0.8963986886173886
734.208096,0.9006396913204819
734.268361,0.9049405753814727
734.328626,0.9049405753814727
734.388891,0.9049405753814727
734.449156,0.9049405753814727
734.509421,0.9006396913204819
734.569686,0.8900033964742777
734.629951,0.8878965859812132
734.690216,0.894249911328866
734.750481,0.894249911328866
734.810746,0.8878965859812132
734.871011,0.8836802410937931
734.931276,0.8878965859812132
734.991541,0.8900033964742777
735.051806,0.8878965859812132
735.112071,0.885803620708734
735.172336,0.8878965859812132
735.232601,0.8878965859812132
735.292866,0.8836802410937931
735.353131,0.885803620708734
735.413396,0.8878965859812132
735.47366,0.8836802410937931
735.533925,0.8753075225738751
735.59419,0.8794839183176079
735.654455,0.8878965859812132
735.71472,0.8878965859812132
735.774985,0.8774107835316366
735.83525,0.8753075225738751
735.895515,0.885803620708734
735.95578,0.8900033964742777
736.016045,0.8815972146628022
736.07631,0.8753075225738751
736.136575,0.8753075225738751
736.19684,0.8774107835316366
736.257105,0.8753075225738751
736.31737,0.8774107835316366
736.377635,0.8774107835316366
736.4379,0.8732442324605761
736.498165,0.8690887761141792
736.55843,0.8774107835316366
736.618695,0.8878965859812132
736.67896,0.8815972146628022
736.739225,0.8690887761141792
736.79949,0.8753075225738751
736.859755,0.8878965859812132
736.92002,0.8815972146628022
736.980285,0.8608543092189851
737.04055,0.8547467950890238
737.100815,0.8690887761141792
737.16108,0.8774107835316366
737.221345,0.871177094156111
737.28161,0.8670401449381754
737.341875,0.8732442324605761
737.40214,0.8774107835316366
737.462405,0.8753075225738751
737.52267,0.8732442324605761
737.582935,0.8753075225738751
737.6432,0.8690887761141792
737.703465,0.8567920830748557
737.763729,0.8547467950890238
737.823994,0.8670401449381754
737.884259,0.8732442324605761
737.944524,0.8670401449381754
738.004789,0.8629228408061201
738.065054,0.8690887761141792
738.125319,0.871177094156111
738.185584,0.8629228408061201
738.245849,0.8588250884715393
738.306114,0.8608543092189851
738.366379,0.8608543092189851
738.426644,0.8608543092189851
738.486909,0.8649617436694788
738.547174,0.8690887761141792
738.607439,0.8608543092189851
738.667704,0.8527234438030169
738.727969,0.8588250884715393
738.788234,0.8690887761141792
738.848499,0.8670401449381754
738.908764,0.8567920830748557
738.969029,0.8649617436694788
739.029294,0.8815972146628022
739.089559,0.8794839183176079
739.149824,0.8608543092189851
739.210089,0.8486741252343584
739.270354,0.8547467950890238
739.330619,0.8608543092189851
739.390884,0.8608543092189851
739.451149,0.8588250884715393
739.511414,0.8588250884715393
739.571679,0.8506793614179112
739.631944,0.8446440356208667
739.692209,0.8486741252343584
739.752474,0.8567920830748557
739.812739,0.8567920830748557
739.873004,0.8486741252343584
739.933269,0.8506793614179112
739.993534,0.8567920830748557
740.053798,0.8567920830748557
740.114063,0.8486741252343584
740.174328,0.8446440356208667
740.234593,0.8446440356208667
740.294858,0.8406330836502107
740.355123,0.8426530260122334
740.415388,0.8527234438030169
740.475653,0.8567920830748557
740.535918,0.8446440356208667
740.596183,0.830697142510813
740.656448,0.8346606866605438
740.716713,0.8466736158284073
740.776978,0.8446440356208667
740.837243,0.8326932099756844
740.897508,0.8326932099756844
740.957773,0.838643142253956
741.018038,0.8406330836502107
741.078303,0.838643142253956
741.138568,0.8466736158284073
741.198833,0.8506793614179112
741.259098,0.8406330836502107
741.319363,0.8326932099756844
741.379628,0.8426530260122334
741.439893,0.8547467950890238
741.500158,0.8466736158284073
741.560423,0.8326932099756844
741.620688,0.8346606866605438
741.680953,0.8446440356208667
741.741218,0.8406330836502107
741.801483,0.830697142510813
741.861748,0.8366411784436737
741.922013,0.8486741252343584
741.982278,0.8446440356208667
742.042543,0.8346606866605438
742.102808,0.8326932099756844
742.163073,0.838643142253956
742.223338,0.8326932099756844
742.283602,0.826752420000196
742.343867,0.8346606866605438
742.404132,0.8426530260122334
742.464397,0.8346606866605438
742.524662,0.8228264297505794
742.584927,0.8228264297505794
742.645192,0.8287390087611471
742.705457,0.8228264297505794
742.765722,0.8169805426594814
742.825987,0.8248035848190286
742.886252,0.838643142253956
742.946517,0.8346606866605438
743.006782,0.8248035848190286
743.067047,0.8287390087611471
743.127312,0.8366411784436737
743.187577,0.8346606866605438
743.247842,0.8248035848190286
743.308107,0.8287390087611471
743.368372,0.8346606866605438
743.428637,0.8287390087611471
743.488902,0.8169805426594814
743.549167,0.8208868489818991
743.609432,0.8287390087611471
743.669697,0.8189436507492801
743.729962,0.8034984683734316
743.790227,0.8034984683734316
743.850492,0.8131009560178035
743.910757,0.8131009560178035
743.971022,0.8015964318070135
744.031287,0.7977898995256795
744.091552,0.8054211263739536
744.151817,0.8111843003049264
744.212082,0.8111843003049264
744.272347,0.8131009560178035
744.332612,0.8131009560178035
744.392877,0.8054211263739536
744.453142,0.7977898995256795
744.513407,0.8015964318070135
744.573671,0.8054211263739536
744.633936,0.7996829039116847
744.694201,0.7940014432829028
744.754466,0.7959093353014159
744.814731,0.7977898995256795
744.874996,0.7921298092735738
744.935261,0.7846166691662343
744.995526,0.7864784159706845
745.055791,0.7883682310399861
745.116056,0.7846166691662343
745.176321,0.7827671571096488
745.236586,0.7940014432829028
745.296851,0.7996829039116847
745.357116,0.7921298092735738
745.417381,0.7827671571096488
745.477646,0.7827671571096488
745.537911,0.7864784159706845
745.598176,0.7827671571096488
745.658441,0.7790500392008415
745.718706,0.7827671571096488
745.778971,0.7864784159706845
745.839236,0.7864784159706845
745.899501,0.7902309772411954
745.959766,0.7996829039116847
746.020031,0.8015964318070135
746.080296,0.7940014432829028
746.140561,0.7902309772411954
746.200826,0.7996829039116847
746.261091,0.8054211263739536
746.321356,0.8015964318070135
746.381621,0.7977898995256795
746.441886,0.8034984683734316
746.502151,0.8034984683734316
746.562416,0.7940014432829028
746.622681,0.7902309772411954
746.682946,0.7940014432829028
746.743211,0.7977898995256795
746.803476,0.7921298092735738
746.86374,0.7902309772411954
746.924005,0.7940014432829028
746.98427,0.7921298092735738
747.044535,0.7827671571096488
747.1048,0.7846166691662343
747.165065,0.7959093353014159
747.22533,0.7959093353014159
747.285595,0.7846166691662343
747.34586,0.7827671571096488
747.406125,0.7959093353014159
747.46639,0.8015964318070135
747.526655,0.7902309772411954
747.58692,0.7790500392008415
747.647185,0.7846166691662343
747.70745,0.7940014432829028
747.767715,0.7921298092735738
747.82798,0.7864784159706845
747.888245,0.7883682310399861
747.94851,0.7864784159706845
748.008775,0.7790500392008415
748.06904,0.7753505727295305
748.129305,0.7771825609770174
748.18957,0.7790500392008415
748.249835,0.7790500392008415
748.3101,0.7808907684995842
748.370365,0.7864784159706845
748.43063,0.7883682310399861
748.490895,0.7808907684995842
748.55116,0.7753505727295305
748.611425,0.7771825609770174
748.67169,0.7808907684995842
748.731955,0.7790500392008415
748.79222,0.7808907684995842
748.852485,0.7846166691662343
748.91275,0.7771825609770174
748.973015,0.7680042592126795
749.03328,0.7698419845992622
749.093545,0.7808907684995842
749.153809,0.7827671571096488
749.214074,0.7698419845992622
749.274339,0.7625478640088931
749.334604,0.7716686738745262
749.394869,0.7808907684995842
749.455134,0.7827671571096488
749.515399,0.7790500392008415
749.575664,0.7790500392008415
749.635929,0.7808907684995842
749.696194,0.7808907684995842
749.756459,0.7771825609770174
749.816724,0.773515167686245
749.876989,0.7698419845992622
749.937254,0.766186244316964
749.997519,0.7698419845992622
750.057784,0.773515167686245
750.118049,0.7716686738745262
750.178314,0.7716686738745262
750.238579,0.7753505727295305
750.298844,0.7771825609770174
750.359109,0.773515167686245
750.419374,0.7698419845992622
750.479639,0.7753505727295305
750.539904,0.7790500392008415
750.600169,0.773515167686245
750.660434,0.7643496021827525
750.720699,0.766186244316964
750.780964,0.7698419845992622
750.841229,0.766186244316964
750.901494,0.7589267612379279
750.961759,0.7571378058790437
751.022024,0.7607503729235882
751.082289,0.7625478640088931
751.142554,0.7625478640088931
751.202819,0.7643496021827525
751.263084,0.7680042592126795
751.323349,0.7698419845992622
751.383613,0.766186244316964
751.443878,0.7589267612379279
751.504143,0.7535348584061794
751.564408,0.7535348584061794
751.624673,0.7553228539584155
751.684938,0.7553228539584155
751.745203,0.7535348584061794
751.805468,0.7589267612379279
751.865733,0.7680042592126795
751.925998,0.7643496021827525
751.986263,0.7393454583071478
752.046528,0.7202477708423034
752.106793,0.728862630687904
752.167058,0.7481887449630005
752.227323,0.7463952450358817
752.287588,0.7323402870658815
752.347853,0.7323402870658815
752.408118,0.7517360605143121
752.468383,0.7607503729235882
752.528648,0.7535348584061794
752.588913,0.7553228539584155
752.649178,0.766186244316964
752.709443,0.7625478640088931
752.769708,0.7428508460314368
752.829973,0.7393454583071478
752.890238,0.7589267612379279
752.950503,0.7698419845992622
753.010768,0.7571378058790437
753.071033,0.7428508460314368
753.131298,0.7481887449630005
753.191563,0.7553228539584155
753.251828,0.7517360605143121
753.312093,0.7481887449630005
753.372358,0.7535348584061794
753.432623,0.7553228539584155
753.492888,0.7463952450358817
753.553153,0.7428508460314368
753.613418,0.7535348584061794
753.673682,0.7589267612379279
753.733947,0.7481887449630005
753.794212,0.7375731568197001
753.854477,0.7410997850994281
753.914742,0.7463952450358817
753.975007,0.7463952450358817
754.035272,0.7428508460314368
754.095537,0.7463952450358817
754.155802,0.7463952450358817
754.216067,0.7446358291849047
754.276332,0.7481887449630005
754.336597,0.7535348584061794
754.396862,0.7463952450358817
754.457127,0.7340706511698801
754.517392,0.73058477783065
754.577657,0.7375731568197001
754.637922,0.7393454583071478
754.698187,0.7340706511698801
754.758452,0.7358345365484773
754.818717,0.7481887449630005
754.878982,0.7517360605143121
754.939247,0.7428508460314368
754.999512,0.7358345365484773
755.059777,0.7410997850994281
755.120042,0.7463952450358817
755.180307,0.7446358291849047
755.240572,0.7428508460314368
755.300837,0.7446358291849047
755.361102,0.7410997850994281
755.421367,0.7375731568197001
755.481632,0.7428508460314368
755.541897,0.7499565555971617
755.602162,0.7463952450358817
755.662427,0.7340706511698801
755.722692,0.7340706511698801
755.782957,0.7463952450358817
755.843222,0.7517360605143121
