nu,[0]3-3-4-4-5-5-6-6-7-7-7-Undecafluoroheptan-1-ol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1520.244146,1.0
1520.304411,1.0
1520.364676,1.0
1520.424941,1.0
1520.485206,1.0
1520.545471,1.0
1520.605736,1.0
1520.666001,1.0
1520.726266,1.0
1520.786531,1.0
1520.846795,1.0
1520.90706,1.0
1520.967325,1.0
1521.02759,1.0
1521.087855,1.0
1521.14812,1.0
1521.208385,1.0
1521.26865,1.0
1521.328915,1.0
1521.38918,1.0
1521.449445,1.0
1521.50971,1.0
1521.569975,1.0
1521.63024,1.0
1521.690505,1.0
1521.75077,1.0
1521.811035,1.0
1521.8713,1.0
1521.931565,1.0
1521.99183,1.0
1522.052095,1.0
1522.11236,1.0
1522.172625,1.0
1522.23289,1.0
1522.293155,1.0
1522.35342,1.0
1522.413685,1.0
1522.47395,1.0
1522.534215,1.0
1522.59448,1.0
1522.654745,1.0
1522.71501,1.0
1522.775275,1.0
1522.83554,1.0
1522.895805,1.0
1522.95607,1.0
1523.016335,1.0
1523.0766,1.0
1523.136864,1.0
1523.197129,1.0
1523.257394,1.0
1523.317659,1.0
1523.377924,1.0
1523.438189,1.0
1523.498454,1.0
1523.558719,1.0
1523.618984,1.0
1523.679249,1.0
1523.739514,1.0
1523.799779,1.0
1523.860044,1.0
1523.920309,1.0
1523.980574,1.0
1524.040839,1.0
1524.101104,1.0
1524.161369,1.0
1524.221634,1.0
1524.281899,1.0
1524.342164,1.0
1524.402429,1.0
1524.462694,1.0
1524.522959,1.0
1524.583224,1.0
1524.643489,1.0
1524.703754,1.0
1524.764019,1.0
1524.824284,1.0
1524.884549,1.0
1524.944814,1.0
1525.005079,1.0
1525.065344,1.0
1525.125609,1.0
1525.185874,1.0
1525.246139,1.0
1525.306404,1.0
1525.366669,1.0
1525.426933,1.0
1525.487198,1.0
1525.547463,1.0
1525.607728,1.0
1525.667993,1.0
1525.728258,1.0
1525.788523,1.0
1525.848788,1.0
1525.909053,1.0
1525.969318,1.0
1526.029583,1.0
1526.089848,1.0
1526.150113,1.0
1526.210378,1.0
1526.270643,1.0
1526.330908,1.0
1526.391173,1.0
1526.451438,1.0
1526.511703,1.0
1526.571968,1.0
1526.632233,1.0
1526.692498,1.0
1526.752763,1.0
1526.813028,1.0
1526.873293,1.0
1526.933558,1.0
1526.993823,1.0
1527.054088,1.0
1527.114353,1.0
1527.174618,1.0
1527.234883,1.0
1527.295148,1.0
1527.355413,1.0
1527.415678,1.0
1527.475943,1.0
1527.536208,1.0
1527.596473,1.0
1527.656737,1.0
1527.717002,1.0
1527.777267,1.0
1527.837532,1.0
1527.897797,1.0
1527.958062,1.0
1528.018327,1.0
1528.078592,1.0
1528.138857,1.0
1528.199122,1.0
1528.259387,1.0
1528.319652,1.0
1528.379917,1.0
1528.440182,1.0
1528.500447,1.0
1528.560712,1.0
1528.620977,1.0
1528.681242,1.0
1528.741507,1.0
1528.801772,1.0
1528.862037,1.0
1528.922302,1.0
1528.982567,1.0
1529.042832,1.0
1529.103097,1.0
1529.163362,1.0
1529.223627,1.0
1529.283892,1.0
1529.344157,1.0
1529.404422,1.0
1529.464687,1.0
1529.524952,1.0
1529.585217,1.0
1529.645482,1.0
1529.705747,1.0
1529.766012,1.0
1529.826277,1.0
1529.886542,1.0
1529.946806,1.0
1530.007071,1.0
1530.067336,1.0
1530.127601,1.0
1530.187866,1.0
1530.248131,1.0
1530.308396,1.0
1530.368661,1.0
1530.428926,1.0
1530.489191,1.0
1530.549456,1.0
1530.609721,1.0
1530.669986,1.0
1530.730251,1.0
1530.790516,1.0
1530.850781,1.0
1530.911046,1.0
1530.971311,1.0
1531.031576,1.0
1531.091841,1.0
1531.152106,1.0
1531.212371,1.0
1531.272636,1.0
1531.332901,1.0
1531.393166,1.0
1531.453431,1.0
1531.513696,1.0
1531.573961,1.0
1531.634226,1.0
1531.694491,1.0
1531.754756,1.0
1531.815021,1.0
1531.875286,1.0
1531.935551,1.0
1531.995816,1.0
1532.056081,1.0
1532.116346,1.0
1532.176611,1.0
1532.236875,1.0
1532.29714,1.0
1532.357405,1.0
1532.41767,1.0
1532.477935,1.0
1532.5382,1.0
1532.598465,1.0
1532.65873,1.0
1532.718995,1.0
1532.77926,1.0
1532.839525,1.0
1532.89979,1.0
1532.960055,1.0
1533.02032,1.0
1533.080585,1.0
1533.14085,1.0
1533.201115,1.0
1533.26138,1.0
1533.321645,1.0
1533.38191,1.0
1533.442175,1.0
1533.50244,1.0
1533.562705,1.0
1533.62297,1.0
1533.683235,1.0
1533.7435,1.0
1533.803765,1.0
1533.86403,1.0
1533.924295,1.0
1533.98456,1.0
1534.044825,1.0
1534.10509,1.0
1534.165355,1.0
1534.22562,1.0
1534.285885,1.0
1534.34615,1.0
1534.406415,1.0
1534.46668,1.0
1534.526944,1.0
1534.587209,1.0
1534.647474,1.0
1534.707739,1.0
1534.768004,1.0
1534.828269,1.0
1534.888534,1.0
1534.948799,1.0
1535.009064,1.0
1535.069329,1.0
1535.129594,1.0
1535.189859,1.0
1535.250124,1.0
1535.310389,1.0
1535.370654,1.0
1535.430919,1.0
1535.491184,1.0
1535.551449,1.0
1535.611714,1.0
1535.671979,1.0
1535.732244,1.0
1535.792509,1.0
1535.852774,1.0
1535.913039,1.0
1535.973304,1.0
1536.033569,1.0
1536.093834,1.0
1536.154099,1.0
1536.214364,1.0
1536.274629,1.0
1536.334894,1.0
1536.395159,1.0
1536.455424,1.0
1536.515689,1.0
1536.575954,1.0
1536.636219,1.0
1536.696484,1.0
1536.756748,1.0
1536.817013,1.0
1536.877278,1.0
1536.937543,1.0
1536.997808,1.0
1537.058073,1.0
1537.118338,1.0
1537.178603,1.0
1537.238868,1.0
1537.299133,1.0
1537.359398,1.0
1537.419663,1.0
1537.479928,1.0
1537.540193,1.0
1537.600458,1.0
1537.660723,1.0
1537.720988,1.0
1537.781253,1.0
1537.841518,1.0
1537.901783,1.0
1537.962048,1.0
1538.022313,1.0
1538.082578,1.0
1538.142843,1.0
1538.203108,1.0
1538.263373,1.0
1538.323638,1.0
1538.383903,1.0
1538.444168,1.0
1538.504433,1.0
1538.564698,1.0
1538.624963,1.0
1538.685228,1.0
1538.745493,1.0
1538.805758,1.0
1538.866023,1.0
1538.926288,1.0
1538.986553,1.0
1539.046817,1.0
1539.107082,1.0
1539.167347,1.0
1539.227612,1.0
1539.287877,1.0
1539.348142,1.0
1539.408407,1.0
1539.468672,1.0
1539.528937,1.0
1539.589202,1.0
1539.649467,1.0
1539.709732,1.0
1539.769997,1.0
1539.830262,1.0
1539.890527,1.0
1539.950792,1.0
1540.011057,1.0
1540.071322,1.0
1540.131587,1.0
1540.191852,1.0
1540.252117,1.0
1540.312382,1.0
1540.372647,1.0
1540.432912,1.0
1540.493177,1.0
1540.553442,1.0
1540.613707,1.0
1540.673972,1.0
1540.734237,1.0
1540.794502,1.0
1540.854767,1.0
1540.915032,1.0
1540.975297,1.0
1541.035562,1.0
1541.095827,1.0
1541.156092,1.0
1541.216357,1.0
1541.276622,1.0
1541.336886,1.0
1541.397151,1.0
1541.457416,1.0
1541.517681,1.0
1541.577946,1.0
1541.638211,1.0
1541.698476,1.0
1541.758741,1.0
1541.819006,1.0
1541.879271,1.0
1541.939536,1.0
1541.999801,1.0
1542.060066,1.0
1542.120331,1.0
1542.180596,1.0
1542.240861,1.0
1542.301126,1.0
1542.361391,1.0
1542.421656,1.0
1542.481921,1.0
1542.542186,1.0
1542.602451,1.0
1542.662716,1.0
1542.722981,1.0
1542.783246,1.0
1542.843511,1.0
1542.903776,1.0
1542.964041,1.0
1543.024306,1.0
1543.084571,1.0
1543.144836,1.0
1543.205101,1.0
1543.265366,1.0
1543.325631,1.0
1543.385896,1.0
1543.446161,1.0
1543.506426,1.0
1543.566691,1.0
1543.626955,1.0
1543.68722,1.0
1543.747485,1.0
1543.80775,1.0
1543.868015,1.0
1543.92828,1.0
1543.988545,1.0
1544.04881,1.0
1544.109075,1.0
1544.16934,1.0
1544.229605,1.0
1544.28987,1.0
1544.350135,1.0
1544.4104,1.0
1544.470665,1.0
1544.53093,1.0
1544.591195,1.0
1544.65146,1.0
1544.711725,1.0
1544.77199,1.0
1544.832255,1.0
1544.89252,1.0
1544.952785,1.0
1545.01305,1.0
1545.073315,1.0
1545.13358,1.0
1545.193845,1.0
1545.25411,1.0
1545.314375,1.0
1545.37464,1.0
1545.434905,1.0
1545.49517,1.0
1545.555435,1.0
1545.6157,1.0
1545.675965,1.0
1545.73623,1.0
1545.796495,1.0
1545.85676,1.0
1545.917024,1.0
1545.977289,1.0
1546.037554,1.0
1546.097819,1.0
1546.158084,1.0
1546.218349,1.0
1546.278614,1.0
1546.338879,1.0
1546.399144,1.0
1546.459409,1.0
1546.519674,1.0
1546.579939,1.0
1546.640204,1.0
1546.700469,1.0
1546.760734,1.0
1546.820999,1.0
1546.881264,1.0
1546.941529,1.0
1547.001794,1.0
1547.062059,1.0
1547.122324,1.0
1547.182589,1.0
1547.242854,1.0
1547.303119,1.0
1547.363384,1.0
1547.423649,1.0
1547.483914,1.0
1547.544179,1.0
1547.604444,1.0
1547.664709,1.0
1547.724974,1.0
1547.785239,1.0
1547.845504,1.0
1547.905769,1.0
1547.966034,1.0
1548.026299,1.0
1548.086564,1.0
1548.146828,1.0
1548.207093,1.0
1548.267358,1.0
1548.327623,1.0
1548.387888,1.0
1548.448153,1.0
1548.508418,1.0
1548.568683,1.0
1548.628948,1.0
1548.689213,1.0
1548.749478,1.0
1548.809743,1.0
1548.870008,1.0
1548.930273,1.0
1548.990538,1.0
1549.050803,1.0
1549.111068,1.0
1549.171333,1.0
1549.231598,1.0
1549.291863,1.0
1549.352128,1.0
1549.412393,1.0
1549.472658,1.0
1549.532923,1.0
1549.593188,1.0
1549.653453,1.0
1549.713718,1.0
1549.773983,1.0
1549.834248,1.0
1549.894513,1.0
1549.954778,1.0
1550.015043,1.0
1550.075308,1.0
1550.135573,1.0
1550.195838,1.0
1550.256103,1.0
1550.316368,1.0
1550.376633,1.0
1550.436897,1.0
1550.497162,1.0
1550.557427,1.0
1550.617692,1.0
1550.677957,1.0
1550.738222,1.0
1550.798487,1.0
1550.858752,1.0
1550.919017,1.0
1550.979282,1.0
1551.039547,1.0
1551.099812,1.0
1551.160077,1.0
1551.220342,1.0
1551.280607,1.0
1551.340872,1.0
1551.401137,1.0
1551.461402,1.0
1551.521667,1.0
1551.581932,1.0
1551.642197,1.0
1551.702462,1.0
1551.762727,1.0
1551.822992,1.0
1551.883257,1.0
1551.943522,1.0
1552.003787,1.0
1552.064052,1.0
1552.124317,1.0
1552.184582,1.0
1552.244847,1.0
1552.305112,1.0
1552.365377,1.0
1552.425642,1.0
1552.485907,1.0
1552.546172,1.0
1552.606437,1.0
1552.666702,1.0
1552.726966,1.0
1552.787231,1.0
1552.847496,1.0
1552.907761,1.0
1552.968026,1.0
1553.028291,1.0
1553.088556,1.0
1553.148821,1.0
1553.209086,1.0
1553.269351,1.0
1553.329616,1.0
1553.389881,1.0
1553.450146,1.0
1553.510411,1.0
1553.570676,1.0
1553.630941,1.0
1553.691206,1.0
1553.751471,1.0
1553.811736,1.0
1553.872001,1.0
1553.932266,1.0
1553.992531,1.0
1554.052796,1.0
1554.113061,1.0
1554.173326,1.0
1554.233591,1.0
1554.293856,1.0
1554.354121,1.0
1554.414386,1.0
1554.474651,1.0
1554.534916,1.0
1554.595181,1.0
1554.655446,1.0
1554.715711,1.0
1554.775976,1.0
1554.836241,1.0
1554.896506,1.0
1554.956771,1.0
1555.017035,1.0
1555.0773,1.0
1555.137565,1.0
1555.19783,1.0
1555.258095,1.0
1555.31836,1.0
1555.378625,1.0
1555.43889,1.0
1555.499155,1.0
1555.55942,1.0
1555.619685,1.0
1555.67995,1.0
1555.740215,1.0
1555.80048,1.0
1555.860745,1.0
1555.92101,1.0
1555.981275,1.0
1556.04154,1.0
1556.101805,1.0
1556.16207,1.0
1556.222335,1.0
1556.2826,1.0
1556.342865,1.0
1556.40313,1.0
1556.463395,1.0
1556.52366,1.0
1556.583925,1.0
1556.64419,1.0
1556.704455,1.0
1556.76472,1.0
1556.824985,1.0
1556.88525,1.0
1556.945515,1.0
1557.00578,1.0
1557.066045,1.0
1557.12631,1.0
1557.186575,1.0
1557.246839,1.0
1557.307104,1.0
1557.367369,1.0
1557.427634,1.0
1557.487899,1.0
1557.548164,1.0
1557.608429,1.0
1557.668694,1.0
1557.728959,1.0
1557.789224,1.0
1557.849489,1.0
1557.909754,1.0
1557.970019,1.0
1558.030284,1.0
1558.090549,1.0
1558.150814,1.0
1558.211079,1.0
1558.271344,1.0
1558.331609,1.0
1558.391874,1.0
1558.452139,1.0
1558.512404,1.0
1558.572669,1.0
1558.632934,1.0
1558.693199,1.0
1558.753464,1.0
1558.813729,1.0
1558.873994,1.0
1558.934259,1.0
1558.994524,1.0
1559.054789,1.0
1559.115054,1.0
1559.175319,1.0
1559.235584,1.0
1559.295849,1.0
1559.356114,1.0
1559.416379,1.0
1559.476644,1.0
1559.536908,1.0
1559.597173,1.0
1559.657438,1.0
1559.717703,1.0
1559.777968,1.0
1559.838233,1.0
1559.898498,1.0
1559.958763,1.0
1560.019028,1.0
1560.079293,1.0
1560.139558,1.0
1560.199823,1.0
1560.260088,1.0
1560.320353,1.0
1560.380618,1.0
1560.440883,1.0
1560.501148,1.0
1560.561413,1.0
1560.621678,1.0
1560.681943,1.0
1560.742208,1.0
1560.802473,1.0
1560.862738,1.0
1560.923003,1.0
1560.983268,1.0
1561.043533,1.0
1561.103798,1.0
1561.164063,1.0
1561.224328,1.0
1561.284593,1.0
1561.344858,1.0
1561.405123,1.0
1561.465388,1.0
1561.525653,1.0
1561.585918,1.0
1561.646183,1.0
1561.706448,1.0
1561.766713,1.0
1561.826977,1.0
1561.887242,1.0
1561.947507,1.0
1562.007772,1.0
1562.068037,1.0
1562.128302,1.0
1562.188567,1.0
1562.248832,1.0
1562.309097,1.0
1562.369362,1.0
1562.429627,1.0
1562.489892,1.0
1562.550157,1.0
1562.610422,1.0
1562.670687,1.0
1562.730952,1.0
1562.791217,1.0
1562.851482,1.0
1562.911747,1.0
1562.972012,1.0
1563.032277,1.0
1563.092542,1.0
1563.152807,1.0
1563.213072,1.0
1563.273337,1.0
1563.333602,1.0
1563.393867,1.0
1563.454132,1.0
1563.514397,1.0
1563.574662,1.0
1563.634927,1.0
1563.695192,1.0
1563.755457,1.0
1563.815722,1.0
1563.875987,1.0
1563.936252,1.0
1563.996517,1.0
1564.056782,1.0
1564.117046,1.0
1564.177311,1.0
1564.237576,1.0
1564.297841,1.0
1564.358106,1.0
1564.418371,1.0
1564.478636,1.0
1564.538901,1.0
1564.599166,1.0
1564.659431,1.0
1564.719696,1.0
1564.779961,1.0
1564.840226,1.0
1564.900491,1.0
1564.960756,1.0
1565.021021,1.0
1565.081286,1.0
1565.141551,1.0
1565.201816,1.0
1565.262081,1.0
1565.322346,1.0
1565.382611,1.0
1565.442876,1.0
1565.503141,1.0
1565.563406,1.0
1565.623671,1.0
1565.683936,1.0
1565.744201,1.0
1565.804466,1.0
1565.864731,1.0
1565.924996,1.0
1565.985261,1.0
1566.045526,1.0
1566.105791,1.0
1566.166056,1.0
1566.226321,1.0
1566.286586,1.0
1566.346851,1.0
1566.407115,1.0
1566.46738,1.0
1566.527645,1.0
1566.58791,1.0
1566.648175,1.0
1566.70844,1.0
1566.768705,1.0
1566.82897,1.0
1566.889235,1.0
1566.9495,1.0
1567.009765,1.0
1567.07003,1.0
1567.130295,1.0
1567.19056,1.0
1567.250825,1.0
1567.31109,1.0
1567.371355,1.0
1567.43162,1.0
1567.491885,1.0
1567.55215,1.0
1567.612415,1.0
1567.67268,1.0
1567.732945,1.0
1567.79321,1.0
1567.853475,1.0
1567.91374,1.0
1567.974005,1.0
1568.03427,1.0
1568.094535,1.0
1568.1548,1.0
1568.215065,1.0
1568.27533,1.0
1568.335595,1.0
1568.39586,1.0
1568.456125,1.0
1568.51639,1.0
1568.576655,1.0
1568.636919,1.0
1568.697184,1.0
1568.757449,1.0
1568.817714,1.0
1568.877979,1.0
1568.938244,1.0
1568.998509,1.0
1569.058774,1.0
1569.119039,1.0
1569.179304,1.0
1569.239569,1.0
1569.299834,1.0
1569.360099,1.0
1569.420364,1.0
1569.480629,1.0
1569.540894,1.0
1569.601159,1.0
1569.661424,1.0
1569.721689,1.0
1569.781954,1.0
1569.842219,1.0
1569.902484,1.0
1569.962749,1.0
1570.023014,1.0
1570.083279,1.0
1570.143544,1.0
1570.203809,1.0
1570.264074,1.0
1570.324339,1.0
1570.384604,1.0
1570.444869,1.0
1570.505134,1.0
1570.565399,1.0
1570.625664,1.0
1570.685929,1.0
1570.746194,1.0
1570.806459,1.0
1570.866724,1.0
1570.926988,1.0
1570.987253,1.0
1571.047518,1.0
1571.107783,1.0
1571.168048,1.0
1571.228313,1.0
1571.288578,1.0
1571.348843,1.0
1571.409108,1.0
1571.469373,1.0
1571.529638,1.0
1571.589903,1.0
1571.650168,1.0
1571.710433,1.0
1571.770698,1.0
1571.830963,1.0
1571.891228,1.0
1571.951493,1.0
1572.011758,1.0
1572.072023,1.0
1572.132288,1.0
1572.192553,1.0
1572.252818,1.0
1572.313083,1.0
1572.373348,1.0
1572.433613,1.0
1572.493878,1.0
1572.554143,1.0
1572.614408,1.0
1572.674673,1.0
1572.734938,1.0
1572.795203,1.0
1572.855468,1.0
1572.915733,1.0
1572.975998,1.0
1573.036263,1.0
1573.096528,1.0
1573.156793,1.0
1573.217057,1.0
1573.277322,1.0
1573.337587,1.0
1573.397852,1.0
1573.458117,1.0
1573.518382,1.0
1573.578647,1.0
1573.638912,1.0
1573.699177,1.0
1573.759442,1.0
1573.819707,1.0
1573.879972,1.0
1573.940237,1.0
1574.000502,1.0
1574.060767,1.0
1574.121032,1.0
1574.181297,1.0
1574.241562,1.0
1574.301827,1.0
1574.362092,1.0
1574.422357,1.0
1574.482622,1.0
1574.542887,1.0
1574.603152,1.0
1574.663417,1.0
1574.723682,1.0
1574.783947,1.0
1574.844212,1.0
1574.904477,1.0
1574.964742,1.0
1575.025007,1.0
1575.085272,1.0
1575.145537,1.0
1575.205802,1.0
1575.266067,1.0
1575.326332,1.0
1575.386597,1.0
1575.446862,1.0
1575.507126,1.0
1575.567391,1.0
1575.627656,1.0
1575.687921,1.0
1575.748186,1.0
1575.808451,1.0
1575.868716,1.0
1575.928981,1.0
1575.989246,1.0
1576.049511,1.0
1576.109776,1.0
1576.170041,1.0
1576.230306,1.0
1576.290571,1.0
1576.350836,1.0
1576.411101,1.0
1576.471366,1.0
1576.531631,1.0
1576.591896,1.0
1576.652161,1.0
1576.712426,1.0
1576.772691,1.0
1576.832956,1.0
1576.893221,1.0
1576.953486,1.0
1577.013751,1.0
1577.074016,1.0
1577.134281,1.0
1577.194546,1.0
1577.254811,1.0
1577.315076,1.0
1577.375341,1.0
1577.435606,1.0
1577.495871,1.0
1577.556136,1.0
1577.616401,1.0
1577.676666,1.0
1577.73693,1.0
1577.797195,1.0
1577.85746,1.0
1577.917725,1.0
1577.97799,1.0
1578.038255,1.0
1578.09852,1.0
1578.158785,1.0
1578.21905,1.0
1578.279315,1.0
1578.33958,1.0
1578.399845,1.0
1578.46011,1.0
1578.520375,1.0
1578.58064,1.0
1578.640905,1.0
1578.70117,1.0
1578.761435,1.0
1578.8217,1.0
1578.881965,1.0
1578.94223,1.0
1579.002495,1.0
1579.06276,1.0
1579.123025,1.0
1579.18329,1.0
1579.243555,1.0
1579.30382,1.0
1579.364085,1.0
1579.42435,1.0
1579.484615,1.0
1579.54488,1.0
1579.605145,1.0
1579.66541,1.0
1579.725675,1.0
1579.78594,1.0
1579.846205,1.0
1579.90647,1.0
1579.966735,1.0
1580.026999,1.0
1580.087264,1.0
1580.147529,1.0
1580.207794,1.0
1580.268059,1.0
1580.328324,1.0
1580.388589,1.0
1580.448854,1.0
1580.509119,1.0
1580.569384,1.0
1580.629649,1.0
1580.689914,1.0
1580.750179,1.0
1580.810444,1.0
1580.870709,1.0
1580.930974,1.0
1580.991239,1.0
1581.051504,1.0
1581.111769,1.0
1581.172034,1.0
1581.232299,1.0
1581.292564,1.0
1581.352829,1.0
1581.413094,1.0
1581.473359,1.0
1581.533624,1.0
1581.593889,1.0
1581.654154,1.0
1581.714419,1.0
1581.774684,1.0
1581.834949,1.0
1581.895214,1.0
1581.955479,1.0
1582.015744,1.0
1582.076009,1.0
1582.136274,1.0
1582.196539,1.0
1582.256804,1.0
1582.317068,1.0
1582.377333,1.0
1582.437598,1.0
1582.497863,1.0
1582.558128,1.0
1582.618393,1.0
1582.678658,1.0
1582.738923,1.0
1582.799188,1.0
1582.859453,1.0
1582.919718,1.0
1582.979983,1.0
1583.040248,1.0
1583.100513,1.0
1583.160778,1.0
1583.221043,1.0
1583.281308,1.0
1583.341573,1.0
1583.401838,1.0
1583.462103,1.0
1583.522368,1.0
1583.582633,1.0
1583.642898,1.0
1583.703163,1.0
1583.763428,1.0
1583.823693,1.0
1583.883958,1.0
1583.944223,1.0
1584.004488,1.0
1584.064753,1.0
1584.125018,1.0
1584.185283,1.0
1584.245548,1.0
1584.305813,1.0
1584.366078,1.0
1584.426343,1.0
1584.486608,1.0
1584.546873,1.0
1584.607137,1.0
1584.667402,1.0
1584.727667,1.0
1584.787932,1.0
1584.848197,1.0
1584.908462,1.0
1584.968727,1.0
1585.028992,1.0
1585.089257,1.0
1585.149522,1.0
1585.209787,1.0
1585.270052,1.0
1585.330317,1.0
1585.390582,1.0
1585.450847,1.0
1585.511112,1.0
1585.571377,1.0
1585.631642,1.0
1585.691907,1.0
1585.752172,1.0
1585.812437,1.0
1585.872702,1.0
1585.932967,1.0
1585.993232,1.0
1586.053497,1.0
1586.113762,1.0
1586.174027,1.0
1586.234292,1.0
1586.294557,1.0
1586.354822,1.0
1586.415087,1.0
1586.475352,1.0
1586.535617,1.0
1586.595882,1.0
1586.656147,1.0
1586.716412,1.0
1586.776677,1.0
1586.836942,1.0
1586.897206,1.0
1586.957471,1.0
1587.017736,1.0
1587.078001,1.0
1587.138266,1.0
1587.198531,1.0
1587.258796,1.0
1587.319061,1.0
1587.379326,1.0
1587.439591,1.0
1587.499856,1.0
1587.560121,1.0
1587.620386,1.0
1587.680651,1.0
1587.740916,1.0
1587.801181,1.0
1587.861446,1.0
1587.921711,1.0
1587.981976,1.0
1588.042241,1.0
1588.102506,1.0
1588.162771,1.0
1588.223036,1.0
1588.283301,1.0
1588.343566,1.0
1588.403831,1.0
1588.464096,1.0
1588.524361,1.0
1588.584626,1.0
1588.644891,1.0
1588.705156,1.0
1588.765421,1.0
1588.825686,1.0
1588.885951,1.0
1588.946216,1.0
1589.006481,1.0
1589.066746,1.0
1589.12701,1.0
1589.187275,1.0
1589.24754,1.0
1589.307805,1.0
1589.36807,1.0
1589.428335,1.0
1589.4886,1.0
1589.548865,1.0
1589.60913,1.0
1589.669395,1.0
1589.72966,1.0
1589.789925,1.0
1589.85019,1.0
1589.910455,1.0
1589.97072,1.0
1590.030985,1.0
1590.09125,1.0
1590.151515,1.0
1590.21178,1.0
1590.272045,1.0
1590.33231,1.0
1590.392575,1.0
1590.45284,1.0
1590.513105,1.0
1590.57337,1.0
1590.633635,1.0
1590.6939,1.0
1590.754165,1.0
1590.81443,1.0
1590.874695,1.0
1590.93496,1.0
1590.995225,1.0
1591.05549,1.0
1591.115755,1.0
1591.17602,1.0
1591.236285,1.0
1591.29655,1.0
1591.356815,1.0
1591.417079,1.0
1591.477344,1.0
1591.537609,1.0
1591.597874,1.0
1591.658139,1.0
1591.718404,1.0
1591.778669,1.0
1591.838934,1.0
1591.899199,1.0
1591.959464,1.0
1592.019729,1.0
1592.079994,1.0
1592.140259,1.0
1592.200524,1.0
1592.260789,1.0
1592.321054,1.0
1592.381319,1.0
1592.441584,1.0
1592.501849,1.0
1592.562114,1.0
1592.622379,1.0
1592.682644,1.0
1592.742909,1.0
1592.803174,1.0
1592.863439,1.0
1592.923704,1.0
1592.983969,1.0
1593.044234,1.0
1593.104499,1.0
1593.164764,1.0
1593.225029,1.0
1593.285294,1.0
1593.345559,1.0
1593.405824,1.0
1593.466089,1.0
1593.526354,1.0
1593.586619,1.0
1593.646884,1.0
1593.707148,1.0
1593.767413,1.0
1593.827678,1.0
1593.887943,1.0
1593.948208,1.0
1594.008473,1.0
1594.068738,1.0
1594.129003,1.0
1594.189268,1.0
1594.249533,1.0
1594.309798,1.0
1594.370063,1.0
1594.430328,1.0
1594.490593,1.0
1594.550858,1.0
1594.611123,1.0
1594.671388,1.0
1594.731653,1.0
1594.791918,1.0
1594.852183,1.0
1594.912448,1.0
1594.972713,1.0
1595.032978,1.0
1595.093243,1.0
1595.153508,1.0
1595.213773,1.0
1595.274038,1.0
1595.334303,1.0
1595.394568,1.0
1595.454833,1.0
1595.515098,1.0
1595.575363,1.0
1595.635628,1.0
1595.695893,1.0
1595.756158,1.0
1595.816423,1.0
1595.876688,1.0
1595.936953,1.0
1595.997217,1.0
1596.057482,1.0
1596.117747,1.0
1596.178012,1.0
1596.238277,1.0
1596.298542,1.0
1596.358807,1.0
1596.419072,1.0
1596.479337,1.0
1596.539602,1.0
1596.599867,1.0
1596.660132,1.0
1596.720397,1.0
1596.780662,1.0
1596.840927,1.0
1596.901192,1.0
1596.961457,1.0
1597.021722,1.0
1597.081987,1.0
1597.142252,1.0
1597.202517,1.0
1597.262782,1.0
1597.323047,1.0
1597.383312,1.0
1597.443577,1.0
1597.503842,1.0
1597.564107,1.0
1597.624372,1.0
1597.684637,1.0
1597.744902,1.0
1597.805167,1.0
1597.865432,1.0
1597.925697,1.0
1597.985962,1.0
1598.046227,1.0
1598.106492,1.0
1598.166757,1.0
1598.227021,1.0
1598.287286,1.0
1598.347551,1.0
1598.407816,1.0
1598.468081,1.0
1598.528346,1.0
1598.588611,1.0
1598.648876,1.0
1598.709141,1.0
1598.769406,1.0
1598.829671,1.0
1598.889936,1.0
1598.950201,1.0
1599.010466,1.0
1599.070731,1.0
1599.130996,1.0
1599.191261,1.0
1599.251526,1.0
1599.311791,1.0
1599.372056,1.0
1599.432321,1.0
1599.492586,1.0
1599.552851,1.0
1599.613116,1.0
1599.673381,1.0
1599.733646,1.0
1599.793911,1.0
1599.854176,1.0
1599.914441,1.0
1599.974706,1.0
1600.034971,1.0
1600.095236,1.0
1600.155501,1.0
1600.215766,1.0
1600.276031,1.0
1600.336296,1.0
1600.396561,1.0
1600.456826,1.0
1600.51709,1.0
1600.577355,1.0
1600.63762,1.0
1600.697885,1.0
1600.75815,1.0
1600.818415,1.0
1600.87868,1.0
1600.938945,1.0
1600.99921,1.0
1601.059475,1.0
1601.11974,1.0
1601.180005,1.0
1601.24027,1.0
1601.300535,1.0
1601.3608,1.0
1601.421065,1.0
1601.48133,1.0
1601.541595,1.0
1601.60186,1.0
1601.662125,1.0
1601.72239,1.0
1601.782655,1.0
1601.84292,1.0
1601.903185,1.0
1601.96345,1.0
1602.023715,1.0
1602.08398,1.0
1602.144245,1.0
1602.20451,1.0
1602.264775,1.0
1602.32504,1.0
1602.385305,1.0
1602.44557,1.0
1602.505835,1.0
1602.5661,1.0
1602.626365,1.0
1602.68663,1.0
1602.746895,1.0
1602.807159,1.0
1602.867424,1.0
1602.927689,1.0
1602.987954,1.0
1603.048219,1.0
1603.108484,1.0
1603.168749,1.0
1603.229014,1.0
1603.289279,1.0
1603.349544,1.0
1603.409809,1.0
1603.470074,1.0
1603.530339,1.0
1603.590604,1.0
1603.650869,1.0
1603.711134,1.0
1603.771399,1.0
1603.831664,1.0
1603.891929,1.0
1603.952194,1.0
1604.012459,1.0
