nu,[0]Perfluorobut-1-ene-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1814.819336,0.9036980408476025
1814.879601,0.9015407814817923
1814.939866,0.9059021327691267
1815.000131,0.9102563644234322
1815.060396,0.9080770928183647
1815.120661,0.9059021327691267
1815.180926,0.9059021327691267
1815.241191,0.9059021327691267
1815.301456,0.9036980408476025
1815.361721,0.9036980408476025
1815.421986,0.9059021327691267
1815.482251,0.9080770928183647
1815.542516,0.9059021327691267
1815.602781,0.9036980408476025
1815.663046,0.9036980408476025
1815.723311,0.9080770928183647
1815.783576,0.9080770928183647
1815.843841,0.9102563644234322
1815.904106,0.9146635374185089
1815.964371,0.9168907062811089
1816.024636,0.9146635374185089
1816.084901,0.9080770928183647
1816.145166,0.9080770928183647
1816.205431,0.9146635374185089
1816.265696,0.9168907062811089
1816.325961,0.9124737144706087
1816.386226,0.9080770928183647
1816.446491,0.9102563644234322
1816.506756,0.9124737144706087
1816.567021,0.9124737144706087
1816.627286,0.9146635374185089
1816.687551,0.9168907062811089
1816.747816,0.9168907062811089
1816.80808,0.9168907062811089
1816.868345,0.9168907062811089
1816.92861,0.9212986759705495
1816.988875,0.9235420011281996
1817.04914,0.9190920485492667
1817.109405,0.9102563644234322
1817.16967,0.9102563644234322
1817.229935,0.9168907062811089
1817.2902,0.9235420011281996
1817.350465,0.9235420011281996
1817.41073,0.9190920485492667
1817.470995,0.9190920485492667
1817.53126,0.9212986759705495
1817.591525,0.9235420011281996
1817.65179,0.9235420011281996
1817.712055,0.9190920485492667
1817.77232,0.9168907062811089
1817.832585,0.9190920485492667
1817.89285,0.9235420011281996
1817.953115,0.9212986759705495
1818.01338,0.9168907062811089
1818.073645,0.9146635374185089
1818.13391,0.9168907062811089
1818.194175,0.9235420011281996
1818.25444,0.9302415456988831
1818.314705,0.9324749416970268
1818.37497,0.9279819470454289
1818.435235,0.9235420011281996
1818.4955,0.9190920485492667
1818.555765,0.9190920485492667
1818.61603,0.9235420011281996
1818.676295,0.9302415456988831
1818.73656,0.9324749416970268
1818.796825,0.9279819470454289
1818.85709,0.9212986759705495
1818.917355,0.9235420011281996
1818.97762,0.9302415456988831
1819.037884,0.9347454806114387
1819.098149,0.9369887530163612
1819.158414,0.9324749416970268
1819.218679,0.9302415456988831
1819.278944,0.9302415456988831
1819.339209,0.9324749416970268
1819.399474,0.9324749416970268
1819.459739,0.9324749416970268
1819.520004,0.9347454806114387
1819.580269,0.9347454806114387
1819.640534,0.9324749416970268
1819.700799,0.9302415456988831
1819.761064,0.9302415456988831
1819.821329,0.9324749416970268
1819.881594,0.9324749416970268
1819.941859,0.9302415456988831
1820.002124,0.9302415456988831
1820.062389,0.9302415456988831
1820.122654,0.9324749416970268
1820.182919,0.9324749416970268
1820.243184,0.9347454806114387
1820.303449,0.9369887530163612
1820.363714,0.9392383482327522
1820.423979,0.9392383482327522
1820.484244,0.9369887530163612
1820.544509,0.9369887530163612
1820.604774,0.9347454806114387
1820.665039,0.9347454806114387
1820.725304,0.9369887530163612
1820.785569,0.9369887530163612
1820.845834,0.9369887530163612
1820.906099,0.9369887530163612
1820.966364,0.9392383482327522
1821.026629,0.9392383482327522
1821.086894,0.9415253557695866
1821.147159,0.9392383482327522
1821.207424,0.9369887530163612
1821.267689,0.9347454806114387
1821.327953,0.9369887530163612
1821.388218,0.9415253557695866
1821.448483,0.9460517570098231
1821.508748,0.9437858428134617
1821.569013,0.9415253557695866
1821.629278,0.9437858428134617
1821.689543,0.9460517570098231
1821.749808,0.9437858428134617
1821.810073,0.9415253557695866
1821.870338,0.9392383482327522
1821.930603,0.9437858428134617
1821.990868,0.9483553549225233
1822.051133,0.9483553549225233
1822.111398,0.9437858428134617
1822.171663,0.9415253557695866
1822.231928,0.9415253557695866
1822.292193,0.9437858428134617
1822.352458,0.9437858428134617
1822.412723,0.9437858428134617
1822.472988,0.9460517570098231
1822.533253,0.9437858428134617
1822.593518,0.9437858428134617
1822.653783,0.9460517570098231
1822.714048,0.9483553549225233
1822.774313,0.9506322399577007
1822.834578,0.9483553549225233
1822.894843,0.9460517570098231
1822.955108,0.9460517570098231
1823.015373,0.9460517570098231
1823.075638,0.9460517570098231
1823.135903,0.9437858428134617
1823.196168,0.9460517570098231
1823.256433,0.9483553549225233
1823.316698,0.9483553549225233
1823.376963,0.9460517570098231
1823.437228,0.9460517570098231
1823.497493,0.9437858428134617
1823.557758,0.9460517570098231
1823.618022,0.9483553549225233
1823.678287,0.9506322399577007
1823.738552,0.9506322399577007
1823.798817,0.9506322399577007
1823.859082,0.9506322399577007
1823.919347,0.9529469911618352
1823.979612,0.9506322399577007
1824.039877,0.9460517570098231
1824.100142,0.9460517570098231
1824.160407,0.9506322399577007
1824.220672,0.9552349001531553
1824.280937,0.9575283021336983
1824.341202,0.9575283021336983
1824.401467,0.9552349001531553
1824.461732,0.9529469911618352
1824.521997,0.9506322399577007
1824.582262,0.9529469911618352
1824.642527,0.9552349001531553
1824.702792,0.9575283021336983
1824.763057,0.9575283021336983
1824.823322,0.9552349001531553
1824.883587,0.9575283021336983
1824.943852,0.959859844971395
1825.004117,0.959859844971395
1825.064382,0.9552349001531553
1825.124647,0.9483553549225233
1825.184912,0.9415253557695866
1825.245177,0.9392383482327522
1825.305442,0.9415253557695866
1825.365707,0.9437858428134617
1825.425972,0.9437858428134617
1825.486237,0.9437858428134617
1825.546502,0.9483553549225233
1825.606767,0.9575283021336983
1825.667032,0.9621633887140286
1825.727297,0.9621633887140286
1825.787562,0.959859844971395
1825.847827,0.9621633887140286
1825.908091,0.959859844971395
1825.968356,0.9552349001531553
1826.028621,0.9506322399577007
1826.088886,0.9552349001531553
1826.149151,0.9644734251468777
1826.209416,0.9644734251468777
1826.269681,0.9575283021336983
1826.329946,0.9529469911618352
1826.390211,0.9552349001531553
1826.450476,0.9621633887140286
1826.510741,0.9668151113498319
1826.571006,0.9644734251468777
1826.631271,0.9621633887140286
1826.691536,0.959859844971395
1826.751801,0.959859844971395
1826.812066,0.959859844971395
1826.872331,0.959859844971395
1826.932596,0.959859844971395
1826.992861,0.9575283021336983
1827.053126,0.9575283021336983
1827.113391,0.959859844971395
1827.173656,0.959859844971395
1827.233921,0.959859844971395
1827.294186,0.959859844971395
1827.354451,0.959859844971395
1827.414716,0.9621633887140286
1827.474981,0.9644734251468777
1827.535246,0.9621633887140286
1827.595511,0.959859844971395
1827.655776,0.9552349001531553
1827.716041,0.9552349001531553
1827.776306,0.9575283021336983
1827.836571,0.9621633887140286
1827.896836,0.9644734251468777
1827.957101,0.9668151113498319
1828.017366,0.9668151113498319
1828.077631,0.9668151113498319
1828.137896,0.9668151113498319
1828.19816,0.9668151113498319
1828.258425,0.9644734251468777
1828.31869,0.9621633887140286
1828.378955,0.9621633887140286
1828.43922,0.9621633887140286
1828.499485,0.9621633887140286
1828.55975,0.9621633887140286
1828.620015,0.9644734251468777
1828.68028,0.9644734251468777
1828.740545,0.9668151113498319
1828.80081,0.9668151113498319
1828.861075,0.9644734251468777
1828.92134,0.959859844971395
1828.981605,0.9575283021336983
1829.04187,0.9529469911618352
1829.102135,0.9529469911618352
1829.1624,0.9575283021336983
1829.222665,0.9621633887140286
1829.28293,0.9644734251468777
1829.343195,0.9644734251468777
1829.40346,0.9668151113498319
1829.463725,0.9668151113498319
1829.52399,0.9668151113498319
1829.584255,0.9644734251468777
1829.64452,0.9644734251468777
1829.704785,0.9621633887140286
1829.76505,0.9644734251468777
1829.825315,0.9644734251468777
1829.88558,0.9644734251468777
1829.945845,0.959859844971395
1830.00611,1.0
1830.066375,1.0
1830.12664,1.0
1830.186905,1.0
1830.24717,1.0
1830.307435,1.0
1830.3677,1.0
1830.427964,1.0
1830.488229,1.0
1830.548494,1.0
1830.608759,1.0
1830.669024,1.0
1830.729289,1.0
1830.789554,1.0
1830.849819,1.0
1830.910084,1.0
1830.970349,1.0
1831.030614,1.0
1831.090879,1.0
1831.151144,1.0
1831.211409,1.0
1831.271674,1.0
1831.331939,1.0
1831.392204,1.0
1831.452469,1.0
1831.512734,1.0
1831.572999,1.0
1831.633264,1.0
1831.693529,1.0
1831.753794,1.0
1831.814059,1.0
1831.874324,1.0
1831.934589,1.0
1831.994854,1.0
1832.055119,1.0
1832.115384,1.0
1832.175649,1.0
1832.235914,1.0
1832.296179,1.0
1832.356444,1.0
1832.416709,1.0
1832.476974,1.0
1832.537239,1.0
1832.597504,1.0
1832.657769,1.0
1832.718033,1.0
1832.778298,1.0
1832.838563,1.0
1832.898828,1.0
1832.959093,1.0
1833.019358,1.0
1833.079623,1.0
1833.139888,1.0
1833.200153,1.0
1833.260418,1.0
1833.320683,1.0
1833.380948,1.0
1833.441213,1.0
1833.501478,1.0
1833.561743,1.0
1833.622008,1.0
1833.682273,1.0
1833.742538,1.0
1833.802803,1.0
1833.863068,1.0
1833.923333,1.0
1833.983598,1.0
1834.043863,1.0
1834.104128,1.0
1834.164393,1.0
1834.224658,1.0
1834.284923,1.0
1834.345188,1.0
1834.405453,1.0
1834.465718,1.0
1834.525983,1.0
1834.586248,1.0
1834.646513,1.0
1834.706778,1.0
1834.767043,1.0
1834.827308,1.0
1834.887573,1.0
1834.947838,1.0
1835.008102,1.0
1835.068367,1.0
1835.128632,1.0
1835.188897,1.0
1835.249162,1.0
1835.309427,1.0
1835.369692,1.0
1835.429957,1.0
1835.490222,1.0
1835.550487,1.0
1835.610752,1.0
1835.671017,1.0
1835.731282,1.0
1835.791547,1.0
1835.851812,1.0
1835.912077,1.0
1835.972342,1.0
1836.032607,1.0
1836.092872,1.0
1836.153137,1.0
1836.213402,1.0
1836.273667,1.0
1836.333932,1.0
1836.394197,1.0
1836.454462,1.0
1836.514727,1.0
1836.574992,1.0
1836.635257,1.0
1836.695522,1.0
1836.755787,1.0
1836.816052,1.0
1836.876317,1.0
1836.936582,1.0
1836.996847,1.0
1837.057112,1.0
1837.117377,1.0
1837.177642,1.0
1837.237907,1.0
1837.298171,1.0
1837.358436,1.0
1837.418701,1.0
1837.478966,1.0
1837.539231,1.0
1837.599496,1.0
1837.659761,1.0
1837.720026,1.0
1837.780291,1.0
1837.840556,1.0
1837.900821,1.0
1837.961086,1.0
1838.021351,1.0
1838.081616,1.0
1838.141881,1.0
1838.202146,1.0
1838.262411,1.0
1838.322676,1.0
1838.382941,1.0
1838.443206,1.0
1838.503471,1.0
1838.563736,1.0
1838.624001,1.0
1838.684266,1.0
1838.744531,1.0
1838.804796,1.0
1838.865061,1.0
1838.925326,1.0
1838.985591,1.0
1839.045856,1.0
1839.106121,1.0
1839.166386,1.0
1839.226651,1.0
1839.286916,1.0
1839.347181,1.0
1839.407446,1.0
1839.467711,1.0
1839.527975,1.0
1839.58824,1.0
1839.648505,1.0
1839.70877,1.0
1839.769035,1.0
1839.8293,1.0
1839.889565,1.0
1839.94983,1.0
1840.010095,1.0
1840.07036,1.0
1840.130625,1.0
1840.19089,1.0
1840.251155,1.0
1840.31142,1.0
1840.371685,1.0
1840.43195,1.0
1840.492215,1.0
1840.55248,1.0
1840.612745,1.0
1840.67301,1.0
1840.733275,1.0
1840.79354,1.0
1840.853805,1.0
1840.91407,1.0
1840.974335,1.0
1841.0346,1.0
1841.094865,1.0
1841.15513,1.0
1841.215395,1.0
1841.27566,1.0
1841.335925,1.0
1841.39619,1.0
1841.456455,1.0
1841.51672,1.0
1841.576985,1.0
1841.63725,1.0
1841.697515,1.0
1841.75778,1.0
1841.818044,1.0
1841.878309,1.0
1841.938574,1.0
1841.998839,1.0
1842.059104,1.0
1842.119369,1.0
1842.179634,1.0
1842.239899,1.0
1842.300164,1.0
1842.360429,1.0
1842.420694,1.0
1842.480959,1.0
1842.541224,1.0
1842.601489,1.0
1842.661754,1.0
1842.722019,1.0
1842.782284,1.0
1842.842549,1.0
1842.902814,1.0
1842.963079,1.0
1843.023344,1.0
1843.083609,1.0
1843.143874,1.0
1843.204139,1.0
1843.264404,1.0
1843.324669,1.0
1843.384934,1.0
1843.445199,1.0
1843.505464,1.0
1843.565729,1.0
1843.625994,1.0
1843.686259,1.0
1843.746524,1.0
1843.806789,1.0
1843.867054,1.0
1843.927319,1.0
1843.987584,1.0
1844.047849,1.0
1844.108113,1.0
1844.168378,1.0
1844.228643,1.0
1844.288908,1.0
1844.349173,1.0
1844.409438,1.0
1844.469703,1.0
1844.529968,1.0
1844.590233,1.0
1844.650498,1.0
1844.710763,1.0
1844.771028,1.0
1844.831293,1.0
1844.891558,1.0
1844.951823,1.0
1845.012088,1.0
1845.072353,1.0
1845.132618,1.0
1845.192883,1.0
1845.253148,1.0
1845.313413,1.0
1845.373678,1.0
1845.433943,1.0
1845.494208,1.0
1845.554473,1.0
1845.614738,1.0
1845.675003,1.0
1845.735268,1.0
1845.795533,1.0
1845.855798,1.0
1845.916063,1.0
1845.976328,1.0
1846.036593,1.0
1846.096858,1.0
1846.157123,1.0
1846.217388,1.0
1846.277653,1.0
1846.337918,1.0
1846.398182,1.0
1846.458447,1.0
1846.518712,1.0
1846.578977,1.0
1846.639242,1.0
1846.699507,1.0
1846.759772,1.0
1846.820037,1.0
1846.880302,1.0
1846.940567,1.0
1847.000832,1.0
1847.061097,1.0
1847.121362,1.0
1847.181627,1.0
1847.241892,1.0
1847.302157,1.0
1847.362422,1.0
1847.422687,1.0
1847.482952,1.0
1847.543217,1.0
1847.603482,1.0
1847.663747,1.0
1847.724012,1.0
1847.784277,1.0
1847.844542,1.0
1847.904807,1.0
1847.965072,1.0
1848.025337,1.0
1848.085602,1.0
1848.145867,1.0
1848.206132,1.0
1848.266397,1.0
1848.326662,1.0
1848.386927,1.0
1848.447192,1.0
1848.507457,1.0
1848.567722,1.0
1848.627987,1.0
1848.688251,1.0
1848.748516,1.0
1848.808781,1.0
1848.869046,1.0
1848.929311,1.0
1848.989576,1.0
1849.049841,1.0
1849.110106,1.0
1849.170371,1.0
1849.230636,1.0
1849.290901,1.0
1849.351166,1.0
1849.411431,1.0
1849.471696,1.0
1849.531961,1.0
1849.592226,1.0
1849.652491,1.0
1849.712756,1.0
1849.773021,1.0
1849.833286,1.0
1849.893551,1.0
1849.953816,1.0
1850.014081,1.0
1850.074346,1.0
1850.134611,1.0
1850.194876,1.0
1850.255141,1.0
1850.315406,1.0
1850.375671,1.0
1850.435936,1.0
1850.496201,1.0
1850.556466,1.0
1850.616731,1.0
1850.676996,1.0
1850.737261,1.0
1850.797526,1.0
1850.857791,1.0
1850.918055,1.0
1850.97832,1.0
1851.038585,1.0
1851.09885,1.0
1851.159115,1.0
1851.21938,1.0
1851.279645,1.0
1851.33991,1.0
1851.400175,1.0
1851.46044,1.0
1851.520705,1.0
1851.58097,1.0
1851.641235,1.0
1851.7015,1.0
1851.761765,1.0
1851.82203,1.0
1851.882295,1.0
1851.94256,1.0
1852.002825,1.0
1852.06309,1.0
1852.123355,1.0
1852.18362,1.0
1852.243885,1.0
1852.30415,1.0
1852.364415,1.0
1852.42468,1.0
1852.484945,1.0
1852.54521,1.0
1852.605475,1.0
1852.66574,1.0
1852.726005,1.0
1852.78627,1.0
1852.846535,1.0
1852.9068,1.0
1852.967065,1.0
1853.02733,1.0
1853.087595,1.0
1853.14786,1.0
1853.208124,1.0
1853.268389,1.0
1853.328654,1.0
1853.388919,1.0
1853.449184,1.0
1853.509449,1.0
1853.569714,1.0
1853.629979,1.0
1853.690244,1.0
1853.750509,1.0
1853.810774,1.0
1853.871039,1.0
1853.931304,1.0
1853.991569,1.0
1854.051834,1.0
1854.112099,1.0
1854.172364,1.0
1854.232629,1.0
1854.292894,1.0
1854.353159,1.0
1854.413424,1.0
1854.473689,1.0
1854.533954,1.0
1854.594219,1.0
1854.654484,1.0
1854.714749,1.0
1854.775014,1.0
1854.835279,1.0
1854.895544,1.0
1854.955809,1.0
1855.016074,1.0
1855.076339,1.0
1855.136604,1.0
1855.196869,1.0
1855.257134,1.0
1855.317399,1.0
1855.377664,1.0
1855.437929,1.0
1855.498193,1.0
1855.558458,1.0
1855.618723,1.0
1855.678988,1.0
1855.739253,1.0
1855.799518,1.0
1855.859783,1.0
1855.920048,1.0
1855.980313,1.0
1856.040578,1.0
1856.100843,1.0
1856.161108,1.0
1856.221373,1.0
1856.281638,1.0
1856.341903,1.0
1856.402168,1.0
1856.462433,1.0
1856.522698,1.0
1856.582963,1.0
1856.643228,1.0
1856.703493,1.0
1856.763758,1.0
1856.824023,1.0
1856.884288,1.0
1856.944553,1.0
1857.004818,1.0
1857.065083,1.0
1857.125348,1.0
1857.185613,1.0
1857.245878,1.0
1857.306143,1.0
1857.366408,1.0
1857.426673,1.0
1857.486938,1.0
1857.547203,1.0
1857.607468,1.0
1857.667733,1.0
1857.727998,1.0
1857.788262,1.0
1857.848527,1.0
1857.908792,1.0
1857.969057,1.0
1858.029322,1.0
1858.089587,1.0
1858.149852,1.0
1858.210117,1.0
1858.270382,1.0
1858.330647,1.0
1858.390912,1.0
1858.451177,1.0
1858.511442,1.0
1858.571707,1.0
1858.631972,1.0
1858.692237,1.0
1858.752502,1.0
1858.812767,1.0
1858.873032,1.0
1858.933297,1.0
1858.993562,1.0
1859.053827,1.0
1859.114092,1.0
1859.174357,1.0
1859.234622,1.0
1859.294887,1.0
1859.355152,1.0
1859.415417,1.0
1859.475682,1.0
1859.535947,1.0
1859.596212,1.0
1859.656477,1.0
1859.716742,1.0
1859.777007,1.0
1859.837272,1.0
1859.897537,1.0
1859.957802,1.0
1860.018066,1.0
1860.078331,1.0
1860.138596,1.0
1860.198861,1.0
1860.259126,1.0
1860.319391,1.0
1860.379656,1.0
1860.439921,1.0
1860.500186,1.0
1860.560451,1.0
1860.620716,1.0
1860.680981,1.0
1860.741246,1.0
1860.801511,1.0
1860.861776,1.0
1860.922041,1.0
1860.982306,1.0
1861.042571,1.0
1861.102836,1.0
1861.163101,1.0
1861.223366,1.0
1861.283631,1.0
1861.343896,1.0
1861.404161,1.0
1861.464426,1.0
1861.524691,1.0
1861.584956,1.0
1861.645221,1.0
1861.705486,1.0
1861.765751,1.0
1861.826016,1.0
1861.886281,1.0
1861.946546,1.0
1862.006811,1.0
1862.067076,1.0
1862.127341,1.0
1862.187606,1.0
1862.247871,1.0
1862.308135,1.0
1862.3684,1.0
1862.428665,1.0
1862.48893,1.0
1862.549195,1.0
1862.60946,1.0
1862.669725,1.0
1862.72999,1.0
1862.790255,1.0
1862.85052,1.0
1862.910785,1.0
1862.97105,1.0
1863.031315,1.0
1863.09158,1.0
1863.151845,1.0
1863.21211,1.0
1863.272375,1.0
1863.33264,1.0
1863.392905,1.0
1863.45317,1.0
1863.513435,1.0
1863.5737,1.0
1863.633965,1.0
1863.69423,1.0
1863.754495,1.0
1863.81476,1.0
1863.875025,1.0
1863.93529,1.0
1863.995555,1.0
1864.05582,1.0
1864.116085,1.0
1864.17635,1.0
1864.236615,1.0
1864.29688,1.0
1864.357145,1.0
1864.41741,1.0
1864.477675,1.0
1864.53794,1.0
1864.598204,1.0
1864.658469,1.0
1864.718734,1.0
1864.778999,1.0
1864.839264,1.0
1864.899529,1.0
1864.959794,1.0
1865.020059,1.0
1865.080324,1.0
1865.140589,1.0
1865.200854,1.0
1865.261119,1.0
1865.321384,1.0
1865.381649,1.0
1865.441914,1.0
1865.502179,1.0
1865.562444,1.0
1865.622709,1.0
1865.682974,1.0
1865.743239,1.0
1865.803504,1.0
1865.863769,1.0
1865.924034,1.0
1865.984299,1.0
1866.044564,1.0
1866.104829,1.0
1866.165094,1.0
1866.225359,1.0
1866.285624,1.0
1866.345889,1.0
1866.406154,1.0
1866.466419,1.0
1866.526684,1.0
1866.586949,1.0
1866.647214,1.0
1866.707479,1.0
1866.767744,1.0
1866.828009,1.0
1866.888273,1.0
1866.948538,1.0
1867.008803,1.0
1867.069068,1.0
1867.129333,1.0
1867.189598,1.0
1867.249863,1.0
1867.310128,1.0
1867.370393,1.0
1867.430658,1.0
1867.490923,1.0
1867.551188,1.0
1867.611453,1.0
1867.671718,1.0
1867.731983,1.0
1867.792248,1.0
1867.852513,1.0
1867.912778,1.0
1867.973043,1.0
1868.033308,1.0
1868.093573,1.0
1868.153838,1.0
1868.214103,1.0
1868.274368,1.0
1868.334633,1.0
1868.394898,1.0
1868.455163,1.0
1868.515428,1.0
1868.575693,1.0
1868.635958,1.0
1868.696223,1.0
1868.756488,1.0
1868.816753,1.0
1868.877018,1.0
1868.937283,1.0
1868.997548,1.0
1869.057813,1.0
1869.118077,1.0
1869.178342,1.0
1869.238607,1.0
1869.298872,1.0
1869.359137,1.0
1869.419402,1.0
1869.479667,1.0
1869.539932,1.0
1869.600197,1.0
1869.660462,1.0
1869.720727,1.0
1869.780992,1.0
1869.841257,1.0
1869.901522,1.0
1869.961787,1.0
1870.022052,1.0
1870.082317,1.0
1870.142582,1.0
1870.202847,1.0
1870.263112,1.0
1870.323377,1.0
1870.383642,1.0
1870.443907,1.0
1870.504172,1.0
1870.564437,1.0
1870.624702,1.0
1870.684967,1.0
1870.745232,1.0
1870.805497,1.0
1870.865762,1.0
1870.926027,1.0
1870.986292,1.0
1871.046557,1.0
1871.106822,1.0
1871.167087,1.0
1871.227352,1.0
1871.287617,1.0
1871.347882,1.0
1871.408146,1.0
1871.468411,1.0
1871.528676,1.0
1871.588941,1.0
1871.649206,1.0
1871.709471,1.0
1871.769736,1.0
1871.830001,1.0
1871.890266,1.0
1871.950531,1.0
1872.010796,1.0
1872.071061,1.0
1872.131326,1.0
1872.191591,1.0
1872.251856,1.0
1872.312121,1.0
1872.372386,1.0
1872.432651,1.0
1872.492916,1.0
1872.553181,1.0
1872.613446,1.0
1872.673711,1.0
1872.733976,1.0
1872.794241,1.0
1872.854506,1.0
1872.914771,1.0
1872.975036,1.0
1873.035301,1.0
1873.095566,1.0
1873.155831,1.0
1873.216096,1.0
1873.276361,1.0
1873.336626,1.0
1873.396891,1.0
1873.457156,1.0
1873.517421,1.0
1873.577686,1.0
1873.637951,1.0
1873.698215,1.0
1873.75848,1.0
1873.818745,1.0
1873.87901,1.0
1873.939275,1.0
1873.99954,1.0
1874.059805,1.0
1874.12007,1.0
1874.180335,1.0
1874.2406,1.0
1874.300865,1.0
1874.36113,1.0
1874.421395,1.0
1874.48166,1.0
1874.541925,1.0
1874.60219,1.0
1874.662455,1.0
1874.72272,1.0
1874.782985,1.0
1874.84325,1.0
1874.903515,1.0
1874.96378,1.0
1875.024045,1.0
1875.08431,1.0
1875.144575,1.0
1875.20484,1.0
1875.265105,1.0
1875.32537,1.0
1875.385635,1.0
1875.4459,1.0
1875.506165,1.0
1875.56643,1.0
1875.626695,1.0
1875.68696,1.0
1875.747225,1.0
1875.80749,1.0
1875.867755,1.0
1875.92802,1.0
1875.988284,1.0
1876.048549,1.0
1876.108814,1.0
1876.169079,1.0
1876.229344,1.0
1876.289609,1.0
1876.349874,1.0
1876.410139,1.0
1876.470404,1.0
1876.530669,1.0
1876.590934,1.0
1876.651199,1.0
1876.711464,1.0
1876.771729,1.0
1876.831994,1.0
1876.892259,1.0
1876.952524,1.0
1877.012789,1.0
1877.073054,1.0
1877.133319,1.0
1877.193584,1.0
1877.253849,1.0
1877.314114,1.0
1877.374379,1.0
1877.434644,1.0
1877.494909,1.0
1877.555174,1.0
1877.615439,1.0
1877.675704,1.0
1877.735969,1.0
1877.796234,1.0
1877.856499,1.0
1877.916764,1.0
1877.977029,1.0
1878.037294,1.0
1878.097559,1.0
1878.157824,1.0
1878.218089,1.0
1878.278353,1.0
1878.338618,1.0
1878.398883,1.0
1878.459148,1.0
1878.519413,1.0
1878.579678,1.0
1878.639943,1.0
1878.700208,1.0
1878.760473,1.0
1878.820738,1.0
1878.881003,1.0
1878.941268,1.0
1879.001533,1.0
1879.061798,1.0
1879.122063,1.0
1879.182328,1.0
1879.242593,1.0
1879.302858,1.0
1879.363123,1.0
1879.423388,1.0
1879.483653,1.0
1879.543918,1.0
1879.604183,1.0
1879.664448,1.0
1879.724713,1.0
1879.784978,1.0
1879.845243,1.0
1879.905508,1.0
1879.965773,1.0
1880.026038,1.0
1880.086303,1.0
1880.146568,1.0
1880.206833,1.0
1880.267098,1.0
1880.327363,1.0
1880.387628,1.0
1880.447893,1.0
1880.508157,1.0
1880.568422,1.0
1880.628687,1.0
1880.688952,1.0
1880.749217,1.0
1880.809482,1.0
1880.869747,1.0
1880.930012,1.0
1880.990277,1.0
1881.050542,1.0
1881.110807,1.0
1881.171072,1.0
1881.231337,1.0
1881.291602,1.0
1881.351867,1.0
1881.412132,1.0
1881.472397,1.0
1881.532662,1.0
1881.592927,1.0
1881.653192,1.0
1881.713457,1.0
1881.773722,1.0
1881.833987,1.0
1881.894252,1.0
1881.954517,1.0
1882.014782,1.0
1882.075047,1.0
1882.135312,1.0
1882.195577,1.0
1882.255842,1.0
1882.316107,1.0
1882.376372,1.0
1882.436637,1.0
1882.496902,1.0
1882.557167,1.0
1882.617432,1.0
1882.677697,1.0
1882.737962,1.0
1882.798226,1.0
1882.858491,1.0
1882.918756,1.0
1882.979021,1.0
1883.039286,1.0
1883.099551,1.0
1883.159816,1.0
1883.220081,1.0
1883.280346,1.0
1883.340611,1.0
1883.400876,1.0
1883.461141,1.0
1883.521406,1.0
1883.581671,1.0
1883.641936,1.0
1883.702201,1.0
1883.762466,1.0
1883.822731,1.0
1883.882996,1.0
1883.943261,1.0
1884.003526,1.0
1884.063791,1.0
1884.124056,1.0
1884.184321,1.0
1884.244586,1.0
1884.304851,1.0
1884.365116,1.0
1884.425381,1.0
1884.485646,1.0
1884.545911,1.0
1884.606176,1.0
1884.666441,1.0
1884.726706,1.0
1884.786971,1.0
1884.847236,1.0
1884.907501,1.0
1884.967766,1.0
1885.028031,1.0
1885.088295,1.0
1885.14856,1.0
1885.208825,1.0
1885.26909,1.0
1885.329355,1.0
1885.38962,1.0
1885.449885,1.0
1885.51015,1.0
1885.570415,1.0
1885.63068,1.0
1885.690945,1.0
1885.75121,1.0
1885.811475,1.0
1885.87174,1.0
1885.932005,1.0
1885.99227,1.0
1886.052535,1.0
1886.1128,1.0
1886.173065,1.0
1886.23333,1.0
1886.293595,1.0
1886.35386,1.0
1886.414125,1.0
1886.47439,1.0
1886.534655,1.0
1886.59492,1.0
1886.655185,1.0
1886.71545,1.0
1886.775715,1.0
1886.83598,1.0
1886.896245,1.0
1886.95651,1.0
1887.016775,1.0
1887.07704,1.0
1887.137305,1.0
1887.19757,1.0
1887.257835,1.0
1887.3181,1.0
1887.378364,1.0
1887.438629,1.0
1887.498894,1.0
1887.559159,1.0
1887.619424,1.0
1887.679689,1.0
1887.739954,1.0
1887.800219,1.0
1887.860484,1.0
1887.920749,1.0
1887.981014,1.0
1888.041279,1.0
1888.101544,1.0
1888.161809,1.0
1888.222074,1.0
1888.282339,1.0
1888.342604,1.0
1888.402869,1.0
1888.463134,1.0
1888.523399,1.0
1888.583664,1.0
1888.643929,1.0
1888.704194,1.0
1888.764459,1.0
1888.824724,1.0
1888.884989,1.0
1888.945254,1.0
1889.005519,1.0
1889.065784,1.0
1889.126049,1.0
1889.186314,1.0
1889.246579,1.0
1889.306844,1.0
1889.367109,1.0
1889.427374,1.0
1889.487639,1.0
1889.547904,1.0
1889.608168,1.0
1889.668433,1.0
1889.728698,1.0
1889.788963,1.0
1889.849228,1.0
1889.909493,1.0
1889.969758,1.0
1890.030023,1.0
1890.090288,1.0
1890.150553,1.0
1890.210818,1.0
1890.271083,1.0
1890.331348,1.0
1890.391613,1.0
1890.451878,1.0
1890.512143,1.0
1890.572408,1.0
1890.632673,1.0
1890.692938,1.0
1890.753203,1.0
1890.813468,1.0
1890.873733,1.0
1890.933998,1.0
1890.994263,1.0
1891.054528,1.0
1891.114793,1.0
1891.175058,1.0
1891.235323,1.0
