nu,[0]HFE-338mec3-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1348.231616,0.7637460044495249
1348.47267,0.7670755360498576
1348.713724,0.7594506014072572
1348.954778,0.7508795696978492
1349.195832,0.7543340288415917
1349.436886,0.7451721600378554
1349.67794,0.739360245364184
1349.918994,0.7384366224420685
1350.160048,0.7386729599732382
1350.401102,0.7437725524203757
1350.642156,0.7504666994842318
1350.88321,0.7341514033827992
1351.124264,0.7307236021263284
1351.365318,0.7236553759423852
1351.606372,0.7342101378444169
1351.847426,0.71690639343111
1352.08848,0.7207304985444899
1352.329534,0.7057529725183658
1352.570588,0.7070739653202966
1352.811642,0.6998424784833636
1353.052696,0.7004446018908136
1353.29375,0.6995835846646348
1353.534804,0.6947383354952009
1353.775858,0.6888787521599214
1354.016912,0.6814311909506996
1354.257966,0.6782359789832054
1354.49902,0.6772667946652039
1354.740074,0.6654112556008662
1354.981128,0.6640087180490186
1355.222182,0.6563572827245747
1355.463236,0.6508409389747168
1355.70429,0.636933515581922
1355.945344,0.6439076266787945
1356.186398,0.6325601272833978
1356.427452,0.6198672108068276
1356.668506,0.6115919299467363
1356.90956,0.6087850678013476
1357.150614,0.5960981167777791
1357.391668,0.5917742803485899
1357.632722,0.5821366878365666
1357.873776,0.5749685128184078
1358.11483,0.5650958026485047
1358.355884,0.5570891488870147
1358.596938,0.5548153074435717
1358.837992,0.5433834711046953
1359.079046,0.5259179852391697
1359.3201,0.5222076360387038
1359.561154,0.5104309040996398
1359.802208,0.5051145720967545
1360.043262,0.4935357406177486
1360.284316,0.4774098178689065
1360.52537,0.4606484998621805
1360.766424,0.456379764126383
1361.007478,0.4483818795285516
1361.248532,0.432168379204605
1361.489586,0.42369136565381393
1361.73064,0.41459630136179565
1361.971694,0.4070496951042575
1362.212748,0.3972458183958288
1362.453802,0.391578215242343
1362.694856,0.37438148052942766
1362.93591,0.3634912695649568
1363.176964,0.3552263809249515
1363.418018,0.34263141549362935
1363.659072,0.33290437247086024
1363.900126,0.32010698850150915
1364.14118,0.3171120809276623
1364.382234,0.3028856310522629
1364.623288,0.30047221254940787
1364.864342,0.28710708911912597
1365.105396,0.28362566251534327
1365.34645,0.2701170217477157
1365.587504,0.2553551391973397
1365.828558,0.25200660033705574
1366.069612,0.24625196974437535
1366.310666,0.24261001533448012
1366.55172,0.22999447317996144
1366.792774,0.2288016060618587
1367.033828,0.21963240861974942
1367.274882,0.21341855382695513
1367.515936,0.20663527423744107
1367.75699,0.20351816809020354
1367.998044,0.19938851916853514
1368.239098,0.19879124996279
1368.480152,0.19859255807532858
1368.721206,0.1852961357368029
1368.96226,0.18378292008696764
1369.203314,0.1798198073095785
1369.444368,0.17647077448035237
1369.685422,0.17413925217159731
1369.926476,0.17429604804611157
1370.16753,0.1700606739532803
1370.408584,0.17218255478314948
1370.649638,0.16609423017869124
1370.890692,0.16619391661974017
1371.131746,0.16386702552823734
1371.3728,0.16577895075165397
1371.613854,0.16313128058106063
1371.854908,0.16171819427845233
1372.095962,0.16086335517343978
1372.337016,0.1597252703337898
1372.57807,0.16073471595185038
1372.819124,0.16033338103963962
1373.060178,0.1608151034050149
1373.301232,0.16033338103963962
1373.542286,0.16212299555491008
1373.78334,0.15935832436165204
1374.024394,0.15875391184017812
1374.265448,0.1608151034050149
1374.506502,0.15856352140307906
1374.747556,0.15158632717193238
1374.98861,0.15745745251082466
1375.229664,0.15642165521527
1375.470718,0.15396961518946634
1375.711772,0.15356981415653778
1375.952826,0.14784364741875544
1376.19388,0.1454387853706157
1376.434934,0.14422221631694557
1376.675988,0.1391503883696165
1376.917042,0.13658611283604125
1377.158096,0.13310726127970318
1377.39915,0.12948373554205642
1377.640204,0.12566947914355275
1377.881258,0.12254217776158557
1378.122312,0.1160771758551075
1378.363366,0.11286080880744553
1378.60442,0.10601231631169807
1378.845474,0.10204922337452235
1379.086528,0.09759783189503929
1379.327582,0.09022939663181727
1379.568636,0.08434835265975632
1379.80969,0.07882697644743672
1380.050744,0.07490010399564853
1380.291798,0.0689964655230852
1380.532852,0.06555931326957938
1380.773906,0.06080398192299562
1381.01496,0.05756733343630739
1381.256014,0.05377750617926749
1381.497068,0.04876219299954969
1381.738122,0.0465373529316478
1381.979176,0.04418367067062489
1382.22023,0.04188196392404084
1382.461284,0.038988053511346404
1382.702338,0.03632314999763548
1382.943392,0.035024761367049226
1383.184446,0.033047809276830174
1383.4255,0.031194920559518946
1383.666554,0.029819283423439973
1383.907608,0.029501918023622797
1384.148662,0.027750539431656934
1384.389716,0.027507406040597794
1384.63077,0.02605358240219474
1384.871824,0.02558625463537257
1385.112878,0.025225497258829818
1385.353932,0.024748262362694586
1385.594986,0.02411551185742907
1385.83604,0.023844540445274287
1386.077094,0.023302374819981122
1386.318148,0.023820707823126144
1386.559202,0.024460395000956658
1386.800256,0.02543574018726287
1387.04131,0.02380880044630686
1387.282364,0.025077105012590053
1387.523418,0.027065376171828092
1387.764472,0.026155389768887555
1388.005526,0.027065376171828092
1388.24658,0.028200939104910047
1388.487634,0.02868732188449484
1388.728688,0.02926977105910244
1388.969742,0.030589453080752404
1389.210796,0.03146750037127289
1389.45185,0.03344342746684173
1389.692904,0.03528490594899323
1389.933958,0.03669921183638653
1390.175012,0.03949820702015951
1390.416066,0.04068482932000963
1390.65712,0.043217922373923134
1390.898174,0.04738734827208718
1391.139228,0.04886958791524
1391.380282,0.05204742275190447
1391.621336,0.05518853756885702
1391.86239,0.05912508467711425
1392.103444,0.06195171423640488
1392.344498,0.06683021368653717
1392.585552,0.07096276330580106
1392.826606,0.07715800088318372
1393.06766,0.08330889106758058
1393.308714,0.08709115066484795
1393.549768,0.09592391057148836
1393.790822,0.09899360766228969
1394.031876,0.10533600399519384
1394.27293,0.11364224122974315
1394.513984,0.12179694574572712
1394.755038,0.1256443477609461
1394.996092,0.13657245490766545
1395.237146,0.14439538685807007
1395.4782,0.15454035798872373
1395.719254,0.16100819736230398
1395.960308,0.16761258571309484
1396.201362,0.17634728816346937
1396.442416,0.18596440398657543
1396.68347,0.19512790741275415
1396.924524,0.20630492215080556
1397.165578,0.21275798072740473
1397.406632,0.2222616472248917
1397.647686,0.23466413497716054
1397.88874,0.24168984670387655
1398.129794,0.2483788692432477
1398.370848,0.2666282267661001
1398.611902,0.27136242227290763
1398.852956,0.27881689581863917
1399.09401,0.2886616609667501
1399.335064,0.2974229735372224
1399.576118,0.304525637492119
1399.817172,0.3178422781186704
1400.058226,0.32955896107518906
1400.29928,0.33497479124614576
1400.540334,0.34728830286629664
1400.781388,0.3511646771045441
1401.022442,0.3555106757324521
1401.263496,0.3639277209068658
1401.50455,0.3838436387785141
1401.745604,0.3845659435731818
1401.986658,0.39065127373178676
1402.227712,0.40093338005645196
1402.468766,0.411646626639922
1402.70982,0.4211947344947526
1402.950874,0.42151074903626357
1403.191928,0.4326353731855038
1403.432982,0.4446490320586929
1403.674036,0.4432638890254295
1403.91509,0.45603760762801365
1404.156144,0.46000864325073926
1404.397198,0.4649013715897978
1404.638252,0.4750667302869176
1404.879306,0.4752282804371844
1405.12036,0.48230914059146335
1405.361414,0.4783368918866081
1405.602468,0.4927565698545689
1405.843522,0.5002486520873427
1406.084576,0.49925414713031596
1406.32563,0.5066524567962958
1406.566684,0.5123793552867787
1406.807738,0.5136824530828193
1407.048792,0.5271975199483456
1407.289846,0.5189384480788627
1407.5309,0.5304603842316095
1407.771954,0.5245051669514145
1408.013008,0.5363062066321986
1408.254062,0.5440740065101671
1408.495116,0.54014373441471
1408.73617,0.5536569543516457
1408.977224,0.5557648532495838
1409.218278,0.565536749321417
1409.459332,0.5651297094138563
1409.700386,0.5717576878474948
1409.94144,0.5868300641262973
1410.182494,0.5773307229426562
1410.423548,0.5894295937380581
1410.664602,0.5993077738811553
1410.905656,0.6025045872219021
1411.14671,0.60566999739071
1411.387764,0.6131657426898348
1411.628818,0.6171643012544052
1411.869872,0.6282230502603787
1412.110926,0.6360106312371752
1412.35198,0.6426275246256908
1412.593034,0.63519705842687
1412.834088,0.652548378003246
1413.075142,0.655445579881855
1413.316196,0.6629338947677009
1413.55725,0.6727711848106597
1413.798304,0.6837383252365877
1414.039358,0.6853949757222474
1414.280412,0.6916882020335182
1414.521466,0.7019802564969856
1414.76252,0.7019381389451349
1415.003574,0.7145445015977289
1415.244628,0.7273263518812657
1415.485682,0.7247561685042253
1415.726736,0.7332782828225425
1415.96779,0.7369759644582341
1416.208844,0.7430068610901113
1416.449898,0.7543943779778324
1416.690952,0.7579332180935507
1416.932006,0.7628071743629182
1417.17306,0.7637841927044459
1417.414114,0.7828219527284708
1417.655168,0.7841617234451306
1417.896222,0.7847814559687678
1418.137276,0.7958217900896076
1418.37833,0.7976542867701709
1418.619384,0.8086007453479858
1418.860438,0.8005790505124851
1419.101492,0.8168743420921221
1419.342546,0.8230733147103969
1419.5836,0.8291120252375022
1419.824654,0.8385592821328065
1420.065708,0.8346356472155375
1420.306762,0.8493958049112191
1420.547816,0.8446440356208667
1420.78887,0.8456159349968604
1421.029924,0.8561240458184567
1421.270978,0.8539864088634568
1421.512032,0.8575892703467395
1421.753086,0.8600454863746124
1421.99414,0.853858320508994
1422.235194,0.8679510152135689
1422.476248,0.8651693594008506
1422.717302,0.8720399865405791
1422.958356,0.8724324928418167
1423.19941,0.8766477681097997
1423.440464,0.8774371062499813
1423.681518,0.8829824093831478
1423.922572,0.8880386608006527
1424.163626,0.8736110720691348
1424.40468,0.8891582947345122
1424.645734,0.8878344353954905
1424.886788,0.8920081586280089
1425.127842,0.8925970783348288
1425.368896,0.8811389032824637
1425.60995,0.8932399796479293
1425.851004,0.8956818564375976
1426.092058,0.9104748521683744
1426.333112,0.8960850039743872
1426.574166,0.9022713253451147
1426.81522,0.9108728166276732
1427.056274,0.9082396531666963
1427.297328,0.9126434503664491
1427.538382,0.9103583188455886
1427.779436,0.9111497640578045
1428.02049,0.9075215196602867
1428.261544,0.904511735191896
1428.502598,0.9173400928178967
1428.743652,0.9055226392849334
1428.984706,0.9112846242022895
1429.22576,0.9157910973308948
1429.466814,0.9133702037624188
1429.707868,0.9254520112636168
1429.948922,0.9233092978657578
1430.189976,0.9175520228563147
1430.43103,0.9205720580036912
1430.672084,0.9189064107055132
1430.913138,0.9312961066661372
1431.154192,0.9257713472897998
1431.395246,0.9329235700304477
1431.6363,0.9316714946327184
1431.877354,0.9300806278312741
1432.118408,0.9314851789659796
1432.359462,0.929020011031869
1432.600516,0.9254122176827005
1432.84157,0.9302173597331138
1433.082624,0.9290999101884323
1433.323678,0.938544507499136
1433.564732,0.938625225797618
1433.805786,0.9409239132486005
1434.04684,0.9385135360414204
1434.287894,0.930841745039338
1434.528948,0.944336230382209
1434.770002,0.9400107195561235
1435.011056,0.9353831944649217
1435.25211,0.943057521311082
1435.493164,0.9520935330640795
1435.734218,0.9334620222588843
1435.975272,0.9509773821003144
1436.216326,0.9519307389892157
1436.45738,0.944479780398752
1436.698434,0.9497457137066256
1436.939488,0.9370899532664021
1437.180542,0.9418022049190138
1437.421596,0.9466271313741672
1437.66265,0.950540983643038
1437.903704,0.9446082383838312
1438.144758,0.9448614273175198
1438.385812,0.9477903035330298
1438.626866,0.9390411288883792
1438.86792,0.9502834219376581
1439.108974,0.946673517240049
1439.350028,0.9471621268253766
1439.591082,0.9433319909831839
1439.832136,0.9491798339101866
1440.07319,0.95637995731583
1440.314244,0.9527688067352511
1440.555298,0.9559764501198492
1440.796352,0.9598425676496819
1441.037406,0.9451420928381998
1441.27846,0.958653100487847
1441.519514,0.9558760778622224
1441.760568,0.9637089008946664
1442.001622,0.9653389459372751
1442.242676,0.9646557278512934
1442.48373,0.95399199362089
1442.724784,0.9645621607837679
1442.965838,0.948881838230109
1443.206892,0.9621835943573501
1443.447946,0.9646325763916436
1443.689,0.9674331036334908
1443.930054,0.9610556146905785
1444.171108,0.9563091878174924
1444.412162,0.960953748194441
1444.653216,0.9617045462202468
1444.89427,0.9679992175712984
1445.135324,0.963913228839653
1445.376378,0.9670433066420958
1445.617432,0.9844166960235643
1445.858486,0.9410914126121599
1446.09954,0.9637474500216796
1446.340594,0.9547889096016831
1446.581648,0.963878528588023
1446.822702,0.9677446672519113
1447.063756,0.9685753484877039
1447.30481,0.9721404393798022
1447.545864,0.9539271243709033
1447.786918,0.9695250175910772
1448.027972,0.9728133933790823
1448.269026,0.9662149055488735
1448.51008,0.9636607166542378
1448.751134,0.95546513950682
1448.992188,0.9588726571861412
1449.233242,0.9617160867440444
1449.474296,0.9625974222695485
1449.71535,0.9732580707008854
1449.956404,0.9592831425210123
1450.197458,1.0
1450.438512,1.0
1450.679566,1.0
1450.92062,1.0
1451.161674,1.0
1451.402728,1.0
1451.643782,1.0
1451.884836,1.0
1452.12589,1.0
1452.366944,1.0
1452.607998,1.0
1452.849052,1.0
1453.090106,1.0
1453.33116,1.0
1453.572214,1.0
1453.813268,1.0
1454.054322,1.0
1454.295376,1.0
1454.53643,1.0
1454.777484,1.0
1455.018538,1.0
1455.259592,1.0
1455.500646,1.0
1455.7417,1.0
1455.982754,1.0
1456.223808,1.0
1456.464862,1.0
1456.705916,1.0
1456.94697,1.0
1457.188024,1.0
1457.429078,1.0
1457.670132,1.0
1457.911186,1.0
1458.15224,1.0
1458.393294,1.0
1458.634348,1.0
1458.875402,1.0
1459.116456,1.0
1459.35751,1.0
1459.598564,1.0
1459.839618,1.0
1460.080672,1.0
1460.321726,1.0
1460.56278,1.0
1460.803834,1.0
1461.044888,1.0
1461.285942,1.0
1461.526996,1.0
1461.76805,1.0
1462.009104,1.0
1462.250158,1.0
1462.491212,1.0
1462.732266,1.0
1462.97332,1.0
1463.214374,1.0
1463.455428,1.0
1463.696482,1.0
1463.937536,1.0
1464.17859,1.0
1464.419644,1.0
1464.660698,1.0
1464.901752,1.0
1465.142806,1.0
1465.38386,1.0
1465.624914,1.0
1465.865968,1.0
1466.107022,1.0
1466.348076,1.0
1466.58913,1.0
1466.830184,1.0
1467.071238,1.0
1467.312292,1.0
1467.553346,1.0
1467.7944,1.0
1468.035454,1.0
1468.276508,1.0
1468.517562,1.0
1468.758616,1.0
1468.99967,1.0
1469.240724,1.0
1469.481778,1.0
1469.722832,1.0
1469.963886,1.0
1470.20494,1.0
1470.445994,1.0
1470.687048,1.0
1470.928102,1.0
1471.169156,1.0
1471.41021,1.0
1471.651264,1.0
1471.892318,1.0
1472.133372,1.0
1472.374426,1.0
1472.61548,1.0
1472.856534,1.0
1473.097588,1.0
1473.338642,1.0
1473.579696,1.0
1473.82075,1.0
1474.061804,1.0
1474.302858,1.0
1474.543912,1.0
1474.784966,1.0
1475.02602,1.0
1475.267074,1.0
1475.508128,1.0
1475.749182,1.0
1475.990236,1.0
1476.23129,1.0
1476.472344,1.0
1476.713398,1.0
1476.954452,1.0
1477.195506,1.0
1477.43656,1.0
1477.677614,1.0
1477.918668,1.0
1478.159722,1.0
1478.400776,1.0
1478.64183,1.0
1478.882884,1.0
1479.123938,1.0
1479.364992,1.0
1479.606046,1.0
1479.8471,1.0
1480.088154,1.0
1480.329208,1.0
1480.570262,1.0
1480.811316,1.0
1481.05237,1.0
1481.293424,1.0
1481.534478,1.0
1481.775532,1.0
1482.016586,1.0
1482.25764,1.0
1482.498694,1.0
1482.739748,1.0
1482.980802,1.0
1483.221856,1.0
1483.46291,1.0
1483.703964,1.0
1483.945018,1.0
1484.186072,1.0
1484.427126,1.0
1484.66818,1.0
1484.909234,1.0
1485.150288,1.0
1485.391342,1.0
1485.632396,1.0
1485.87345,1.0
1486.114504,1.0
1486.355558,1.0
1486.596612,1.0
1486.837666,1.0
1487.07872,1.0
1487.319774,1.0
1487.560828,1.0
1487.801882,1.0
1488.042936,1.0
1488.28399,1.0
1488.525044,1.0
1488.766098,1.0
1489.007152,1.0
1489.248206,1.0
1489.48926,1.0
1489.730314,1.0
1489.971368,1.0
1490.212422,1.0
1490.453476,1.0
1490.69453,1.0
1490.935584,1.0
1491.176638,1.0
1491.417692,1.0
1491.658746,1.0
1491.8998,1.0
1492.140854,1.0
1492.381908,1.0
1492.622962,1.0
1492.864016,1.0
1493.10507,1.0
1493.346124,1.0
1493.587178,1.0
1493.828232,1.0
1494.069286,1.0
1494.31034,1.0
1494.551394,1.0
1494.792448,1.0
1495.033502,1.0
1495.274556,1.0
1495.51561,1.0
1495.756664,1.0
1495.997718,1.0
1496.238772,1.0
1496.479826,1.0
1496.72088,1.0
1496.961934,1.0
1497.202988,1.0
1497.444042,1.0
1497.685096,1.0
1497.92615,1.0
1498.167204,1.0
1498.408258,1.0
1498.649312,1.0
1498.890366,1.0
1499.13142,1.0
1499.372474,1.0
1499.613528,1.0
1499.854582,1.0
1500.095636,1.0
1500.33669,1.0
1500.577744,1.0
1500.818798,1.0
1501.059852,1.0
1501.300906,1.0
1501.54196,1.0
1501.783014,1.0
1502.024068,1.0
1502.265122,1.0
1502.506176,1.0
1502.74723,1.0
1502.988284,1.0
1503.229338,1.0
1503.470392,1.0
1503.711446,1.0
1503.9525,1.0
1504.193554,1.0
1504.434608,1.0
1504.675662,1.0
1504.916716,1.0
1505.15777,1.0
1505.398824,1.0
1505.639878,1.0
1505.880932,1.0
1506.121986,1.0
1506.36304,1.0
1506.604094,1.0
1506.845148,1.0
1507.086202,1.0
1507.327256,1.0
1507.56831,1.0
1507.809364,1.0
1508.050418,1.0
1508.291472,1.0
1508.532526,1.0
1508.77358,1.0
1509.014634,1.0
1509.255688,1.0
1509.496742,1.0
1509.737796,1.0
1509.97885,1.0
1510.219904,1.0
1510.460958,1.0
1510.702012,1.0
1510.943066,1.0
1511.18412,1.0
1511.425174,1.0
1511.666228,1.0
1511.907282,1.0
1512.148336,1.0
1512.38939,1.0
1512.630444,1.0
1512.871498,1.0
1513.112552,1.0
1513.353606,1.0
1513.59466,1.0
1513.835714,1.0
1514.076768,1.0
1514.317822,1.0
1514.558876,1.0
1514.79993,1.0
1515.040984,1.0
1515.282038,1.0
1515.523092,1.0
1515.764146,1.0
1516.0052,1.0
1516.246254,1.0
1516.487308,1.0
1516.728362,1.0
1516.969416,1.0
1517.21047,1.0
1517.451524,1.0
1517.692578,1.0
1517.933632,1.0
1518.174686,1.0
1518.41574,1.0
1518.656794,1.0
1518.897848,1.0
1519.138902,1.0
1519.379956,1.0
1519.62101,1.0
1519.862064,1.0
1520.103118,1.0
1520.344172,1.0
1520.585226,1.0
1520.82628,1.0
1521.067334,1.0
1521.308388,1.0
1521.549442,1.0
1521.790496,1.0
1522.03155,1.0
1522.272604,1.0
1522.513658,1.0
1522.754712,1.0
1522.995766,1.0
1523.23682,1.0
1523.477874,1.0
1523.718928,1.0
1523.959982,1.0
1524.201036,1.0
1524.44209,1.0
1524.683144,1.0
1524.924198,1.0
1525.165252,1.0
1525.406306,1.0
1525.64736,1.0
1525.888414,1.0
1526.129468,1.0
1526.370522,1.0
1526.611576,1.0
1526.85263,1.0
1527.093684,1.0
1527.334738,1.0
1527.575792,1.0
1527.816846,1.0
1528.0579,1.0
1528.298954,1.0
1528.540008,1.0
1528.781062,1.0
1529.022116,1.0
1529.26317,1.0
1529.504224,1.0
1529.745278,1.0
1529.986332,1.0
1530.227386,1.0
1530.46844,1.0
1530.709494,1.0
1530.950548,1.0
1531.191602,1.0
1531.432656,1.0
1531.67371,1.0
1531.914764,1.0
1532.155818,1.0
1532.396872,1.0
1532.637926,1.0
1532.87898,1.0
1533.120034,1.0
1533.361088,1.0
1533.602142,1.0
1533.843196,1.0
1534.08425,1.0
1534.325304,1.0
1534.566358,1.0
1534.807412,1.0
1535.048466,1.0
1535.28952,1.0
1535.530574,1.0
1535.771628,1.0
1536.012682,1.0
1536.253736,1.0
1536.49479,1.0
1536.735844,1.0
1536.976898,1.0
1537.217952,1.0
1537.459006,1.0
1537.70006,1.0
1537.941114,1.0
1538.182168,1.0
1538.423222,1.0
1538.664276,1.0
1538.90533,1.0
1539.146384,1.0
1539.387438,1.0
1539.628492,1.0
1539.869546,1.0
1540.1106,1.0
1540.351654,1.0
1540.592708,1.0
1540.833762,1.0
1541.074816,1.0
1541.31587,1.0
1541.556924,1.0
1541.797978,1.0
1542.039032,1.0
1542.280086,1.0
1542.52114,1.0
1542.762194,1.0
1543.003248,1.0
1543.244302,1.0
1543.485356,1.0
1543.72641,1.0
1543.967464,1.0
1544.208518,1.0
1544.449572,1.0
1544.690626,1.0
1544.93168,1.0
1545.172734,1.0
1545.413788,1.0
1545.654842,1.0
1545.895896,1.0
1546.13695,1.0
1546.378004,1.0
1546.619058,1.0
1546.860112,1.0
1547.101166,1.0
1547.34222,1.0
1547.583274,1.0
1547.824328,1.0
1548.065382,1.0
1548.306436,1.0
1548.54749,1.0
1548.788544,1.0
1549.029598,1.0
1549.270652,1.0
1549.511706,1.0
1549.75276,1.0
1549.993814,1.0
1550.234868,1.0
1550.475922,1.0
1550.716976,1.0
1550.95803,1.0
1551.199084,1.0
1551.440138,1.0
1551.681192,1.0
1551.922246,1.0
1552.1633,1.0
1552.404354,1.0
1552.645408,1.0
1552.886462,1.0
1553.127516,1.0
1553.36857,1.0
1553.609624,1.0
1553.850678,1.0
1554.091732,1.0
1554.332786,1.0
1554.57384,1.0
1554.814894,1.0
1555.055948,1.0
1555.297002,1.0
1555.538056,1.0
1555.77911,1.0
1556.020164,1.0
1556.261218,1.0
1556.502272,1.0
1556.743326,1.0
1556.98438,1.0
1557.225434,1.0
1557.466488,1.0
1557.707542,1.0
1557.948596,1.0
1558.18965,1.0
1558.430704,1.0
1558.671758,1.0
1558.912812,1.0
1559.153866,1.0
1559.39492,1.0
1559.635974,1.0
1559.877028,1.0
1560.118082,1.0
1560.359136,1.0
1560.60019,1.0
1560.841244,1.0
1561.082298,1.0
1561.323352,1.0
1561.564406,1.0
1561.80546,1.0
1562.046514,1.0
1562.287568,1.0
1562.528622,1.0
1562.769676,1.0
1563.01073,1.0
1563.251784,1.0
1563.492838,1.0
1563.733892,1.0
1563.974946,1.0
1564.216,1.0
1564.457054,1.0
1564.698108,1.0
1564.939162,1.0
1565.180216,1.0
1565.42127,1.0
1565.662324,1.0
1565.903378,1.0
1566.144432,1.0
1566.385486,1.0
1566.62654,1.0
1566.867594,1.0
1567.108648,1.0
1567.349702,1.0
1567.590756,1.0
1567.83181,1.0
1568.072864,1.0
1568.313918,1.0
1568.554972,1.0
1568.796026,1.0
1569.03708,1.0
1569.278134,1.0
1569.519188,1.0
1569.760242,1.0
1570.001296,1.0
1570.24235,1.0
1570.483404,1.0
1570.724458,1.0
1570.965512,1.0
1571.206566,1.0
1571.44762,1.0
1571.688674,1.0
1571.929728,1.0
1572.170782,1.0
1572.411836,1.0
1572.65289,1.0
1572.893944,1.0
1573.134998,1.0
1573.376052,1.0
1573.617106,1.0
1573.85816,1.0
1574.099214,1.0
1574.340268,1.0
1574.581322,1.0
1574.822376,1.0
1575.06343,1.0
1575.304484,1.0
1575.545538,1.0
1575.786592,1.0
1576.027646,1.0
1576.2687,1.0
1576.509754,1.0
1576.750808,1.0
1576.991862,1.0
1577.232916,1.0
1577.47397,1.0
1577.715024,1.0
1577.956078,1.0
1578.197132,1.0
1578.438186,1.0
1578.67924,1.0
1578.920294,1.0
1579.161348,1.0
1579.402402,1.0
1579.643456,1.0
1579.88451,1.0
1580.125564,1.0
1580.366618,1.0
1580.607672,1.0
1580.848726,1.0
1581.08978,1.0
1581.330834,1.0
1581.571888,1.0
1581.812942,1.0
1582.053996,1.0
1582.29505,1.0
1582.536104,1.0
1582.777158,1.0
1583.018212,1.0
1583.259266,1.0
1583.50032,1.0
1583.741374,1.0
1583.982428,1.0
1584.223482,1.0
1584.464536,1.0
1584.70559,1.0
1584.946644,1.0
1585.187698,1.0
1585.428752,1.0
1585.669806,1.0
1585.91086,1.0
1586.151914,1.0
1586.392968,1.0
1586.634022,1.0
1586.875076,1.0
1587.11613,1.0
1587.357184,1.0
1587.598238,1.0
1587.839292,1.0
1588.080346,1.0
1588.3214,1.0
1588.562454,1.0
1588.803508,1.0
1589.044562,1.0
1589.285616,1.0
1589.52667,1.0
1589.767724,1.0
1590.008778,1.0
1590.249832,1.0
1590.490886,1.0
1590.73194,1.0
1590.972994,1.0
1591.214048,1.0
1591.455102,1.0
1591.696156,1.0
1591.93721,1.0
1592.178264,1.0
1592.419318,1.0
1592.660372,1.0
1592.901426,1.0
1593.14248,1.0
1593.383534,1.0
1593.624588,1.0
1593.865642,1.0
1594.106696,1.0
1594.34775,1.0
1594.588804,1.0
1594.829858,1.0
1595.070912,1.0
1595.311966,1.0
1595.55302,1.0
1595.794074,1.0
1596.035128,1.0
1596.276182,1.0
1596.517236,1.0
1596.75829,1.0
1596.999344,1.0
1597.240398,1.0
1597.481452,1.0
1597.722506,1.0
1597.96356,1.0
1598.204614,1.0
1598.445668,1.0
1598.686722,1.0
1598.927776,1.0
1599.16883,1.0
1599.409884,1.0
1599.650938,1.0
1599.891992,1.0
1600.133046,1.0
1600.3741,1.0
1600.615154,1.0
1600.856208,1.0
1601.097262,1.0
1601.338316,1.0
1601.57937,1.0
1601.820424,1.0
1602.061478,1.0
1602.302532,1.0
1602.543586,1.0
1602.78464,1.0
1603.025694,1.0
1603.266748,1.0
1603.507802,1.0
1603.748856,1.0
1603.98991,1.0
1604.230964,1.0
1604.472018,1.0
1604.713072,1.0
1604.954126,1.0
1605.19518,1.0
1605.436234,1.0
1605.677288,1.0
1605.918342,1.0
1606.159396,1.0
1606.40045,1.0
1606.641504,1.0
1606.882558,1.0
1607.123612,1.0
1607.364666,1.0
1607.60572,1.0
1607.846774,1.0
1608.087828,1.0
1608.328882,1.0
1608.569936,1.0
1608.81099,1.0
1609.052044,1.0
1609.293098,1.0
1609.534152,1.0
1609.775206,1.0
1610.01626,1.0
1610.257314,1.0
1610.498368,1.0
1610.739422,1.0
1610.980476,1.0
1611.22153,1.0
1611.462584,1.0
1611.703638,1.0
1611.944692,1.0
1612.185746,1.0
1612.4268,1.0
1612.667854,1.0
1612.908908,1.0
1613.149962,1.0
1613.391016,1.0
1613.63207,1.0
1613.873124,1.0
1614.114178,1.0
1614.355232,1.0
1614.596286,1.0
1614.83734,1.0
1615.078394,1.0
1615.319448,1.0
1615.560502,1.0
1615.801556,1.0
1616.04261,1.0
1616.283664,1.0
1616.524718,1.0
1616.765772,1.0
1617.006826,1.0
1617.24788,1.0
1617.488934,1.0
1617.729988,1.0
1617.971042,1.0
1618.212096,1.0
1618.45315,1.0
1618.694204,1.0
1618.935258,1.0
1619.176312,1.0
1619.417366,1.0
1619.65842,1.0
1619.899474,1.0
1620.140528,1.0
1620.381582,1.0
1620.622636,1.0
1620.86369,1.0
1621.104744,1.0
1621.345798,1.0
1621.586852,1.0
1621.827906,1.0
1622.06896,1.0
1622.310014,1.0
1622.551068,1.0
1622.792122,1.0
1623.033176,1.0
1623.27423,1.0
1623.515284,1.0
1623.756338,1.0
1623.997392,1.0
1624.238446,1.0
1624.4795,1.0
1624.720554,1.0
1624.961608,1.0
1625.202662,1.0
1625.443716,1.0
1625.68477,1.0
1625.925824,1.0
1626.166878,1.0
1626.407932,1.0
1626.648986,1.0
1626.89004,1.0
1627.131094,1.0
1627.372148,1.0
1627.613202,1.0
1627.854256,1.0
1628.09531,1.0
1628.336364,1.0
1628.577418,1.0
1628.818472,1.0
1629.059526,1.0
1629.30058,1.0
1629.541634,1.0
1629.782688,1.0
1630.023742,1.0
1630.264796,1.0
1630.50585,1.0
1630.746904,1.0
1630.987958,1.0
1631.229012,1.0
1631.470066,1.0
1631.71112,1.0
1631.952174,1.0
1632.193228,1.0
1632.434282,1.0
1632.675336,1.0
1632.91639,1.0
1633.157444,1.0
1633.398498,1.0
1633.639552,1.0
1633.880606,1.0
